chr	pos1	pos2	mappos1	mappos2	AA	AB	BB
chr_12	890000	900000	8.87108624754837	8.96721288594358	9.61266383952015	14.1539005304752	1.6614512706818
chr_12	900000	910000	8.96721288594358	9.07234262443754	10.5129738493959	14.153900530475	2.07535052436878
chr_12	910000	920000	9.07234262443754	9.1673633627802	9.50207383426651	14.153900530475	0.704040300969844
chr_12	920000	930000	9.1673633627802	9.24917942821334	8.18160654331361	14.1539005304751	1.47786497432012
chr_12	930000	940000	9.24917942821334	9.33258256023494	8.34031320216031	14.1539005304752	2.6648597201536
chr_12	940000	950000	9.33258256023494	9.48355569981442	15.0973139579477	14.1539005304748	10.6970965143246
chr_12	950000	960000	9.48355569981442	9.63452883939389	15.097313957947	14.1539005304752	11.2715693286676
chr_12	960000	970000	9.63452883939389	9.78550197897335	15.0973139579463	14.1539005304752	12.2294896565714
chr_12	970000	980000	9.78550197897335	9.92540770650485	13.9905727531504	14.1539005304749	12.643852028258
chr_12	980000	990000	9.92540770650485	10.0345601860386	10.9152479533696	12.3272791499163	8.86345657532015
chr_12	990000	1000000	10.0345601860386	10.1437126655723	10.9152479533702	9.40093445327328	8.48916823503174
chr_12	1000000	1010000	10.1437126655723	10.2528651451059	10.9152479533691	9.43085089178899	11.5974857507995
chr_12	1010000	1020000	10.2528651451059	10.3620176246396	10.9152479533694	9.42657513673222	10.420676173131
chr_12	1020000	1030000	10.3620176246396	10.4711701041733	10.9152479533707	8.53525247508014	10.4206761731316
chr_12	1030000	1040000	10.4711701041733	10.580322583707	10.9152479533691	8.53826533392121	10.4206761731314
chr_12	1040000	1050000	10.580322583707	10.6894750632407	10.9152479533694	7.60305591432848	10.4206761731316
chr_12	1050000	1060000	10.6894750632407	10.7986275427744	10.9152479533694	6.68151253582288	10.4206761731303
chr_12	1060000	1070000	10.7986275427744	10.9077800223081	10.9152479533703	8.45537390022004	10.4206761731309
chr_12	1070000	1080000	10.9077800223081	11.0169325018418	10.9152479533694	8.92523421631557	10.4206761731318
chr_12	1080000	1090000	11.0169325018418	11.1260849813755	10.9152479533687	8.67465032121402	10.4206761731307
chr_12	1090000	1100000	11.1260849813755	11.2352374609092	10.9152479533689	9.70152310149972	10.4206761731319
chr_12	1100000	1110000	11.2352374609092	11.3443899404429	10.9152479533694	9.41990701300508	10.4206761731314
chr_12	1110000	1120000	11.3443899404429	11.4535424199766	10.9152479533705	9.30330772840886	10.4206761731314
chr_12	1120000	1130000	11.4535424199766	11.5626948995103	10.9152479533691	9.71228545635157	10.4206761731316
chr_12	1130000	1140000	11.5626948995103	11.671847379044	10.9152479533693	8.05532419580413	10.4206761731319
chr_12	1140000	1150000	11.671847379044	11.7809998585777	10.91524795337	7.8124159621046	10.420676173131
chr_12	1150000	1160000	11.7809998585777	11.8901523381114	10.9152479533702	8.23837458120344	10.4206761731316
chr_12	1160000	1170000	11.8901523381114	11.9993048176451	10.9152479533698	9.28917064736421	10.420676173131
chr_12	1170000	1180000	11.9993048176451	12.1084572971788	10.9152479533696	9.05553663943923	10.4206761731312
chr_12	1180000	1190000	12.1084572971788	12.2176097767125	10.9152479533702	8.97247261489316	10.420676173131
chr_12	1190000	1200000	12.2176097767125	12.3267622562462	10.9152479533698	9.16613858575239	10.4206761731312
chr_12	1200000	1210000	12.3267622562462	12.4359147357799	10.91524795337	9.16613858575186	10.4206761731326
chr_12	1210000	1220000	12.4359147357799	12.5450672153136	10.9152479533696	8.48788031390768	10.4206761731309
chr_12	1220000	1230000	12.5450672153136	12.6542196948473	10.9152479533703	8.76562587351994	10.4206761731318
chr_12	1230000	1240000	12.6542196948473	12.763372174381	10.9152479533707	9.09290084616359	10.4206761731305
chr_12	1240000	1250000	12.763372174381	12.8725246539147	10.91524795337	9.46419061321446	10.4206761731325
chr_12	1250000	1260000	12.8725246539147	12.9816771334484	10.9152479533698	9.41272043814045	10.4206761731307
chr_12	1260000	1270000	12.9816771334484	13.0908296129821	10.9152479533703	9.36384939225547	10.4206761731309
chr_12	1270000	1280000	13.0908296129821	13.1999820925158	10.9152479533689	8.74839732570578	10.4206761731302
chr_12	1280000	1290000	13.1999820925158	13.3091345720495	10.9152479533693	7.81618514604485	10.4206761731318
chr_12	1290000	1300000	13.3091345720495	13.4182870515832	10.9152479533694	8.33053712233554	10.4206761731321
chr_12	1300000	1310000	13.4182870515832	13.5274395311169	10.9152479533698	9.04971030616366	10.420676173131
chr_12	1310000	1320000	13.5274395311169	13.6365920106506	10.91524795337	9.20445030169486	10.4206761731309
chr_12	1320000	1330000	13.6365920106506	13.8361838356163	19.9591824965767	9.14019401894386	10.4206761731312
chr_12	1330000	1340000	13.8361838356163	14.0990401653065	26.2856329690157	16.1616255300357	10.420676173131
chr_12	1340000	1350000	14.0990401653065	14.3618964949966	26.2856329690166	19.1667039148328	11.5801271793659
chr_12	1350000	1360000	14.3618964949966	14.6247528246868	26.2856329690164	19.166703914831	15.0162013662937
chr_12	1360000	1370000	14.6247528246868	14.887609154377	26.2856329690173	19.1667039148335	15.8523564175679
chr_12	1370000	1380000	14.887609154377	15.1504654840671	26.2856329690162	19.1667039148328	23.321429866793
chr_12	1380000	1390000	15.1504654840671	15.4133218137573	26.2856329690155	19.1667039148314	23.3214298667924
chr_12	1390000	1400000	15.4133218137573	15.6761781434475	26.2856329690155	19.1667039148321	23.3214298667926
chr_12	1400000	1410000	15.6761781434475	15.9390344731376	26.2856329690168	19.1667039148324	23.3214298667942
chr_12	1410000	1420000	15.9390344731376	16.2018908028278	26.2856329690178	19.1667039148323	22.5418235901024
chr_12	1420000	1430000	16.2018908028278	16.464747132518	26.2856329690155	19.1667039148328	22.4575044715241
chr_12	1430000	1440000	16.464747132518	16.7276034622081	26.2856329690162	19.1667039148323	22.4575044715237
chr_12	1440000	1450000	16.7276034622081	16.9904597918983	26.2856329690162	19.1667039148319	22.4575044715227
chr_12	1450000	1460000	16.9904597918983	17.2533161215884	26.2856329690162	19.1667039148324	22.4575044715216
chr_12	1460000	1470000	17.2533161215884	17.5161724512786	26.2856329690155	19.1667039148321	22.4575044715223
chr_12	1470000	1480000	17.5161724512786	17.7790287809688	26.285632969017	19.1667039148324	22.457504471523
chr_12	1480000	1490000	17.7790287809688	18.041885110659	26.285632969018	19.1667039148324	23.1557078338916
chr_12	1490000	1500000	18.041885110659	18.3047414403491	26.2856329690152	19.1667039148317	23.6494188555486
chr_12	1500000	1510000	18.3047414403491	18.5675977700393	26.2856329690155	19.1667039148323	23.0269924920226
chr_12	1510000	1520000	18.5675977700393	18.8304540997294	26.2856329690177	19.1667039148326	23.0269924920201
chr_12	1520000	1530000	18.8304540997294	19.0933104294196	26.2856329690173	19.1667039148328	23.026992492019
chr_12	1530000	1540000	19.0933104294196	19.3561667591098	26.2856329690155	19.1667039148331	22.0757315901142
chr_12	1540000	1550000	19.3561667591098	19.6190230887999	26.285632969017	19.1667039148328	21.9556925991103
chr_12	1550000	1560000	19.6190230887999	19.8818794184901	26.2856329690162	19.166703914833	19.2312649306231
chr_12	1560000	1570000	19.8818794184901	20.1447357481803	26.285632969017	19.1667039148326	18.9345456286585
chr_12	1570000	1580000	20.1447357481803	20.4075920778704	26.2856329690159	19.1667039148323	18.9345456286585
chr_12	1580000	1590000	20.4075920778704	20.6704484075606	26.2856329690152	19.1667039148321	19.3428368967943
chr_12	1590000	1600000	20.6704484075606	20.9333047372507	26.2856329690148	19.1667039148328	19.9584922642089
chr_12	1600000	1610000	20.9333047372507	21.1961610669409	26.2856329690141	19.1667039148323	20.4282712966705
chr_12	1610000	1620000	21.1961610669409	21.459017396631	26.285632969018	19.1667039148326	20.7660268952452
chr_12	1620000	1630000	21.459017396631	21.7218737263212	26.2856329690152	19.166703914833	21.5548743606746
chr_12	1630000	1640000	21.7218737263212	21.9847300560114	26.2856329690155	19.1667039148337	22.4203766224814
chr_12	1640000	1650000	21.9847300560114	22.2475863857015	26.2856329690148	19.1667039148317	23.2231516579159
chr_12	1650000	1660000	22.2475863857015	22.5104427153917	26.2856329690166	19.1667039148324	23.2231516579169
chr_12	1660000	1670000	22.5104427153917	22.7732990450818	26.2856329690141	19.1667039148307	22.8339003317487
chr_12	1670000	1680000	22.7732990450818	23.036155374772	26.2856329690159	19.1667039148331	19.6772705494837
chr_12	1680000	1690000	23.036155374772	23.2990117044621	26.2856329690162	19.1667039148317	19.3769321699477
chr_12	1690000	1700000	23.2990117044621	23.5618680341523	26.2856329690155	19.1667039148321	15.4941378129418
chr_12	1700000	1710000	23.5618680341523	23.7079494863322	14.6081452179946	19.1667039148317	16.2995369707822
chr_12	1710000	1720000	23.7079494863322	23.8277376726254	11.978818629316	14.3290292744105	15.9273921779899
chr_12	1720000	1730000	23.8277376726254	23.9447205597475	11.6982887122067	13.6429961073084	10.5977427363438
chr_12	1730000	1740000	23.9447205597475	24.0617034468695	11.6982887122067	13.0631648034644	10.5958773209796
chr_12	1740000	1750000	24.0617034468695	24.1904417255723	12.8738278702773	12.4625789576335	8.39557432526377
chr_12	1750000	1760000	24.1904417255723	24.3200241666281	12.958244105581	9.62920755753913	8.37599231358084
chr_12	1760000	1770000	24.3200241666281	24.4303233943172	11.0299227689076	11.6170311659122	10.4282014231529
chr_12	1770000	1780000	24.4303233943172	24.5424244318511	11.2101037533954	12.8864008476203	14.5244199339448
chr_12	1780000	1790000	24.5424244318511	24.6622988447238	11.9874412872626	12.8864008476189	16.6608930646969
chr_12	1790000	1800000	24.6622988447238	24.7921814934037	12.9882648679946	12.8889228462487	18.4569848637697
chr_12	1800000	1810000	24.7921814934037	24.9242715131889	13.2090019785149	13.593303955081	16.451766464013
chr_12	1810000	1820000	24.9242715131889	25.051299003295	12.7027490106141	12.5881298537205	15.9382808204192
chr_12	1820000	1830000	25.051299003295	25.1762788705165	12.4979867221526	12.5881298537212	19.147927345805
chr_12	1830000	1840000	25.1762788705165	25.2993396367082	12.3060766191713	12.0692176279089	19.0492256615624
chr_12	1840000	1850000	25.2993396367082	25.4152697173283	11.5930080620053	9.7653406316315	7.52935481410937
chr_12	1850000	1860000	25.4152697173283	25.5650629552898	14.9793237961461	13.9039548266084	9.32919307583013
chr_12	1860000	1870000	25.5650629552898	25.6834007193377	11.8337764047979	9.91969305700948	1.59745215916018
chr_12	1870000	1880000	25.6834007193377	25.7787831640976	9.5382444759835	8.40688341201599	0.0939361512159564
chr_12	1880000	1890000	25.7787831640976	25.866174025761	8.73908616634225	8.60149182868213	0.622165551964571
chr_12	1890000	1900000	25.866174025761	25.9539371979954	8.77631722343857	8.38526315885062	0.660707017801343
chr_12	1900000	1910000	25.9539371979954	26.0619303551559	10.7993157160521	7.99012678662621	0.740549276139291
chr_12	1910000	1920000	26.0619303551559	26.175397582142	11.3467226986121	8.12927012035907	0.486452294610018
chr_12	1920000	1930000	26.175397582142	26.2840099554404	10.8612373298367	9.0347082559596	0.67066120226329
chr_12	1930000	1940000	26.2840099554404	26.3773531541277	9.33431986872755	8.12351490989514	0.296513834327072
chr_12	1940000	1950000	26.3773531541277	26.4476762307817	7.03230766540237	9.9136529741056	0.849293758572145
chr_12	1950000	1960000	26.4476762307817	26.5348018879401	8.71256571584382	11.438524466578	0.822506850602522
chr_12	1960000	1970000	26.5348018879401	26.6152459660181	8.04440780779636	10.0945597305056	1.8869099050427
chr_12	1970000	1980000	26.6152459660181	26.7084910048825	9.32450388643673	9.68150984540905	2.36050515849975
chr_12	1980000	1990000	26.7084910048825	26.7982555054418	8.97645005593084	9.69732954935481	2.87679165274284
chr_12	1990000	2000000	26.7982555054418	26.8813152102408	8.30597047990729	10.3382193976724	0.900165368943462
chr_12	2000000	2010000	26.8813152102408	26.9824360779971	10.11208677563	10.4782646958046	2.07517655286296
chr_12	2010000	2020000	26.9824360779971	27.0455047943362	6.30687163390462	7.9401443456991	1.86640493519263
chr_12	2020000	2030000	27.0455047943362	27.1289402248512	8.34354305149994	7.60081365677934	1.245504384719
chr_12	2030000	2040000	27.1289402248512	27.2183447387978	8.94045139465867	8.44461153395919	1.11366785684623
chr_12	2040000	2050000	27.2183447387978	27.3099489720925	9.16042332947704	10.3687678747704	0.36510740657647
chr_12	2050000	2060000	27.3099489720925	27.4010535305728	9.11045584802217	10.3601243734378	0.672139693990204
chr_12	2060000	2070000	27.4010535305728	27.4777940957603	7.67405651875173	6.48120890714559	0.838839196257268
chr_12	2070000	2080000	27.4777940957603	27.5672435896806	8.94494939203199	8.19800770233705	0.922276085523777
chr_12	2080000	2090000	27.5672435896806	27.649732159875	8.24885701944496	12.6308903962279	1.29009159908335
chr_12	2090000	2100000	27.649732159875	27.7294330317926	7.97008719175167	14.2391770262734	5.54593943964292
chr_12	2100000	2110000	27.7294330317926	27.83418221237	10.4749180577407	14.2391770262723	4.7617409913066
chr_12	2110000	2120000	27.83418221237	27.9271653076339	9.29830952639357	10.0440388164028	1.21248706204575
chr_12	2120000	2130000	27.9271653076339	28.0175164396143	9.0351131980416	6.14522351901421	1.87049024152337
chr_12	2130000	2140000	28.0175164396143	28.0956354639121	7.81190242977949	1.81609390546811	1.91648474576738
chr_12	2140000	2150000	28.0956354639121	28.1657782567506	7.0142792838503	2.67301306714529	0.521219185877086
chr_12	2150000	2160000	28.1657782567506	28.2355361003173	6.97578435666664	6.48310630469169	1.56139982712915
chr_12	2160000	2170000	28.2355361003173	28.3110350486398	7.54989483225401	6.31653511339074	1.20532635457025
chr_12	2170000	2180000	28.3110350486398	28.3801863337803	6.91512851404461	4.6268929854012	0.959665723109992
chr_12	2180000	2190000	28.3801863337803	28.4364191077659	5.62327739856485	3.50788409547818	0.525216985391097
chr_12	2190000	2200000	28.4364191077659	28.493310739181	5.68916314151195	2.21404600296644	0.43756952246099
chr_12	2200000	2210000	28.493310739181	28.5348601209194	4.15493817383741	5.87472591442051	0.851730741439027
chr_12	2210000	2220000	28.5348601209194	28.5763374228745	4.14773019550836	5.88303912938883	0.138610552998841
chr_12	2220000	2230000	28.5763374228745	28.6306056685151	5.42682456406105	5.11925901719614	0.671794382719781
chr_12	2230000	2240000	28.6306056685151	28.7075036911012	7.68980225860538	3.90028183116691	0.771185552047271
chr_12	2240000	2250000	28.7075036911012	28.7763583452606	6.88546541594093	6.13313920021561	0.928306468776441
chr_12	2250000	2260000	28.7763583452606	28.8501361389566	7.37777936959816	5.15857903536201	1.84072757193938
chr_12	2260000	2270000	28.8501361389566	28.9517935137216	10.1657374765079	8.51363704896109	1.25011609805767
chr_12	2270000	2280000	28.9517935137216	29.0493788864194	9.75853726977256	4.38123557560282	0.49928800796728
chr_12	2280000	2290000	29.0493788864194	29.1349621112855	8.5583224866113	2.71803441840213	0.457793994955225
chr_12	2290000	2300000	29.1349621112855	29.1855008150804	5.05387037949312	2.9479030865815	0.33234473663164
chr_12	2300000	2310000	29.1855008150804	29.2624436890593	7.69428739788864	6.14417053978222	1.26940389011487
chr_12	2310000	2320000	29.2624436890593	29.3363306957544	7.38870066950916	4.69627914606967	0.812888070046469
chr_12	2320000	2330000	29.3363306957544	29.4542762987933	11.7945603038947	10.278001920874	9.83111928772722
chr_12	2330000	2340000	29.4542762987933	29.6214946645236	16.721836573031	19.7907645805465	23.9755151434842
chr_12	2340000	2350000	29.6214946645236	29.76825457599	14.6759911466336	19.7907645805483	26.2738921098556
chr_12	2350000	2360000	29.76825457599	29.9037544079777	13.5499831987712	19.7907645805476	26.2738921098549
chr_12	2360000	2370000	29.9037544079777	30.0392542399654	13.549983198774	16.812682305796	26.2738921098531
chr_12	2370000	2380000	30.0392542399654	30.1724930161325	13.3238776167083	14.3495091991788	23.6502424880552
chr_12	2380000	2390000	30.1724930161325	30.3159105965995	14.3417580466963	16.9012327296397	19.8558547865311
chr_12	2390000	2400000	30.3159105965995	30.4146558192909	9.87452226914129	21.5521488149932	17.6886148089871
chr_12	2400000	2410000	30.4146558192909	30.5441495144947	12.9493695203831	24.6052414385876	22.7890321968349
chr_12	2410000	2420000	30.5441495144947	30.7159851588663	17.1835644371551	24.6052414385861	24.6531100052884
chr_12	2420000	2430000	30.7159851588663	30.8998759605164	18.3890801650112	24.6052414385861	24.6531100052909
chr_12	2430000	2440000	30.8998759605164	31.0495222628099	14.9646302293505	24.6052414385854	24.6531100052913
chr_12	2440000	2450000	31.0495222628099	31.1747746276268	12.5252364816891	17.5907481688697	24.6531100052891
chr_12	2450000	2460000	31.1747746276268	31.2981739201412	12.3399292514428	17.1239132925585	15.4676649972519
chr_12	2460000	2470000	31.2981739201412	31.533981802745	23.580788260378	20.0418663160942	11.342324322635
chr_12	2470000	2480000	31.533981802745	31.7697896853488	23.5807882603783	16.8542053886462	16.602303616472
chr_12	2480000	2490000	31.7697896853488	32.022344909447	25.2555224098241	17.0639355421418	22.5430641697262
chr_12	2490000	2500000	32.022344909447	32.3394900504018	31.7145140954821	18.1078367671265	22.5430641697262
chr_12	2500000	2510000	32.3394900504018	32.6566351913566	31.7145140954793	18.0730230078009	21.7477131982001
chr_12	2510000	2520000	32.6566351913566	32.9406424545371	28.4007263180506	16.733892638899	18.1881396227261
chr_12	2520000	2530000	32.9406424545371	33.1784344399021	23.7791985364993	15.0133054747315	18.0423283257262
chr_12	2530000	2540000	33.1784344399021	33.4327275973165	25.4293157414388	18.0161123549038	18.039331831195
chr_12	2540000	2550000	33.4327275973165	33.7379538779387	30.5226280622186	18.2876203074485	18.0357814729156
chr_12	2550000	2560000	33.7379538779387	34.0431801585609	30.5226280622229	17.181362433907	18.4789262569339
chr_12	2560000	2570000	34.0431801585609	34.3482411832265	30.5061024665619	16.750783363948	20.8637635023983
chr_12	2570000	2580000	34.3482411832265	34.6524936514941	30.4252468267606	16.6931775473333	19.4523105620416
chr_12	2580000	2590000	34.6524936514941	34.9074497655793	25.4956114085104	17.1408804887086	10.3904556018918
chr_12	2590000	2600000	34.9074497655793	35.139335301694	23.188553611476	17.2741572272873	9.45161990442003
chr_12	2600000	2610000	35.139335301694	35.3712208378087	23.1885536114738	17.2741572272891	12.9236430331154
chr_12	2610000	2620000	35.3712208378087	35.5727057930487	20.148495523992	16.0123015759932	12.932702372364
chr_12	2620000	2630000	35.5727057930487	35.7654304623918	19.2724669343157	15.7475947133268	12.9327023723661
chr_12	2630000	2640000	35.7654304623918	35.958155131735	19.2724669343164	15.7475947133275	18.0091466804289
chr_12	2640000	2650000	35.958155131735	36.1508798010781	19.2724669343157	15.7475947133271	19.1775594372746
chr_12	2650000	2660000	36.1508798010781	36.3436044704213	19.272466934315	15.7475947133246	19.1775594372743
chr_12	2660000	2670000	36.3436044704213	36.5614615374526	21.7857067031339	15.7475947133268	18.455275277632
