chr pos1 pos2 lunitmin lunitmax nrep
chr_13 19700001 19800000 30 40 36.3
chr_13 500001 600000 40 50 49.9
chr_13 600001 700000 40 50 34
chr_13 700001 800000 40 50 144.7
chr_13 800001 900000 40 50 41.3
chr_13 900001 1000000 40 50 104
chr_13 1000001 1100000 40 50 21.9
chr_13 1100001 1200000 40 50 21.7
chr_13 1200001 1300000 40 50 112
chr_13 1300001 1400000 40 50 71.4
chr_13 1500001 1600000 40 50 22.4
chr_13 1600001 1700000 40 50 20.9
chr_13 1900001 2000000 40 50 11.9
chr_13 2000001 2100000 40 50 10.7
chr_13 2200001 2300000 40 50 11
chr_13 2700001 2800000 40 50 11.8
chr_13 3700001 3800000 40 50 13.9
chr_13 3800001 3900000 40 50 14.2
chr_13 9500001 9600000 40 50 17.2
chr_13 14200001 14300000 40 50 15.7
chr_13 15500001 15600000 40 50 15.8
chr_13 15800001 15900000 40 50 25.8
chr_13 16100001 16200000 40 50 30.2
chr_13 18100001 18200000 40 50 23
chr_13 18300001 18400000 40 50 247
chr_13 18400001 18500000 40 50 33.1
chr_13 18500001 18600000 40 50 17
chr_13 18600001 18700000 40 50 47.5
chr_13 19500001 19600000 40 50 33.9
chr_13 20100001 20200000 40 50 29.9
chr_13 400001 500000 50 60 12.6
chr_13 500001 600000 50 60 50.1
chr_13 700001 800000 50 60 16.1
chr_13 800001 900000 50 60 17.2
chr_13 900001 1000000 50 60 33.3
chr_13 1100001 1200000 50 60 11.4
chr_13 1200001 1300000 50 60 38.5
chr_13 1300001 1400000 50 60 42.1
chr_13 1400001 1500000 50 60 13
chr_13 1500001 1600000 50 60 10.3
chr_13 1600001 1700000 50 60 10.5
chr_13 3700001 3800000 50 60 11.9
chr_13 11100001 11200000 50 60 22.9
chr_13 15700001 15800000 50 60 14.8
chr_13 16100001 16200000 50 60 24.1
chr_13 18200001 18300000 50 60 188.4
chr_13 18400001 18500000 50 60 11.9
chr_13 18900001 19000000 50 60 14.1
chr_13 19100001 19200000 50 60 20.8
chr_13 400001 500000 60 70 10.5
chr_13 500001 600000 60 70 14.2
chr_13 600001 700000 60 70 10.8
chr_13 700001 800000 60 70 77.2
chr_13 800001 900000 60 70 12.6
chr_13 900001 1000000 60 70 25.5
chr_13 1200001 1300000 60 70 35.5
chr_13 1300001 1400000 60 70 10.2
chr_13 1400001 1500000 60 70 12.8
chr_13 1700001 1800000 60 70 10.8
chr_13 1800001 1900000 60 70 12.3
chr_13 7700001 7800000 60 70 20
chr_13 10300001 10400000 60 70 15.1
chr_13 12000001 12100000 60 70 10.4
chr_13 16100001 16200000 60 70 11.1
chr_13 18100001 18200000 60 70 29.6
chr_13 18400001 18500000 60 70 19.2
chr_13 18500001 18600000 60 70 19
chr_13 500001 600000 70 80 25.3
chr_13 1300001 1400000 70 80 16
chr_13 11800001 11900000 70 80 14
chr_13 15400001 15500000 70 80 10.4
chr_13 15700001 15800000 70 80 10.1
chr_13 16300001 16400000 70 80 29.8
chr_13 18300001 18400000 70 80 37.2
chr_13 900001 1000000 80 90 12.2
chr_13 1000001 1100000 80 90 15.1
chr_13 1200001 1300000 80 90 17.6
chr_13 18000001 18100000 80 90 57.2
chr_13 18400001 18500000 80 90 14
chr_13 18600001 18700000 80 90 23.8
chr_13 18200001 18300000 90 100 49.5
chr_13 18300001 18400000 90 100 25.7
chr_13 18500001 18600000 90 100 12.6
chr_13 19700001 19800000 90 100 12.1
chr_13 600001 700000 100 110 12.1
chr_13 11100001 11200000 110 120 11.4
chr_13 18600001 18700000 120 130 15.9
chr_13 20500001 20600000 140 150 10.5
chr_13 20600001 20700000 140 150 27.3
chr_13 18200001 18300000 150 160 29.8
chr_13 900001 1000000 170 180 10.1
chr_13 1 100000 180 190 12.1
chr_13 1 100000 190 200 11.3
chr_13 20500001 20600000 190 200 29.2
chr_13 20500001 20600000 380 390 14.6
