chr pos1 pos2 lunitmin lunitmax nrep
chr_18 4100001 4200000 20 30 12
chr_18 4300001 4400000 20 30 64.8
chr_18 5700001 5800000 20 30 17.3
chr_18 6000001 6100000 20 30 10.6
chr_18 6100001 6200000 20 30 37.4
chr_18 6200001 6300000 20 30 10.6
chr_18 7800001 7900000 20 30 20.3
chr_18 8300001 8400000 20 30 38.7
chr_18 8700001 8800000 20 30 13.5
chr_18 8800001 8900000 20 30 10.1
chr_18 8900001 9000000 20 30 42
chr_18 9000001 9100000 20 30 96.9
chr_18 9100001 9200000 20 30 38.2
chr_18 9300001 9400000 20 30 30.3
chr_18 9500001 9600000 20 30 71.4
chr_18 9600001 9700000 20 30 24
chr_18 9800001 9900000 20 30 51.9
chr_18 9900001 10000000 20 30 59.5
chr_18 10000001 10100000 20 30 61.3
chr_18 10100001 10200000 20 30 100.7
chr_18 10200001 10300000 20 30 59.9
chr_18 10400001 10500000 20 30 26.2
chr_18 10500001 10600000 20 30 27.5
chr_18 10600001 10700000 20 30 103.9
chr_18 10900001 11000000 20 30 21.7
chr_18 11000001 11100000 20 30 29.3
chr_18 11100001 11200000 20 30 38.8
chr_18 11300001 11400000 20 30 24.2
chr_18 11400001 11500000 20 30 32.7
chr_18 11500001 11600000 20 30 34.9
chr_18 11700001 11800000 20 30 87.1
chr_18 11800001 11900000 20 30 35.2
chr_18 500001 600000 30 40 10.8
chr_18 600001 700000 30 40 61.6
chr_18 700001 800000 30 40 25.8
chr_18 800001 900000 30 40 42.6
chr_18 900001 1000000 30 40 18.7
chr_18 1000001 1100000 30 40 42.6
chr_18 1100001 1200000 30 40 51.9
chr_18 3300001 3400000 30 40 16.2
chr_18 3500001 3600000 30 40 40.4
chr_18 3900001 4000000 30 40 20.2
chr_18 4200001 4300000 30 40 11.1
chr_18 5700001 5800000 30 40 22.2
chr_18 5800001 5900000 30 40 24.9
chr_18 6200001 6300000 30 40 13.5
chr_18 7800001 7900000 30 40 27.9
chr_18 8200001 8300000 30 40 11.8
chr_18 8500001 8600000 30 40 11.4
chr_18 9000001 9100000 30 40 73.2
chr_18 9400001 9500000 30 40 11.4
chr_18 9500001 9600000 30 40 25.5
chr_18 9600001 9700000 30 40 30.1
chr_18 9700001 9800000 30 40 24.1
chr_18 10000001 10100000 30 40 12.2
chr_18 10100001 10200000 30 40 28.7
chr_18 10300001 10400000 30 40 26.3
chr_18 10600001 10700000 30 40 42.3
chr_18 10900001 11000000 30 40 25.6
chr_18 11100001 11200000 30 40 45
chr_18 11300001 11400000 30 40 19.1
chr_18 11400001 11500000 30 40 13
chr_18 11500001 11600000 30 40 31.6
chr_18 11700001 11800000 30 40 12.4
chr_18 11800001 11900000 30 40 23.8
chr_18 500001 600000 40 50 27.2
chr_18 600001 700000 40 50 14.5
chr_18 700001 800000 40 50 36.4
chr_18 800001 900000 40 50 23.6
chr_18 900001 1000000 40 50 33.9
chr_18 1200001 1300000 40 50 25.2
chr_18 3200001 3300000 40 50 12.2
chr_18 3700001 3800000 40 50 10.3
chr_18 3900001 4000000 40 50 15.2
chr_18 5100001 5200000 40 50 13.8
chr_18 9100001 9200000 40 50 15.9
chr_18 9500001 9600000 40 50 21.2
chr_18 9700001 9800000 40 50 12.5
chr_18 9800001 9900000 40 50 18.4
chr_18 9900001 10000000 40 50 10.8
chr_18 10100001 10200000 40 50 23.6
chr_18 10200001 10300000 40 50 23
chr_18 10500001 10600000 40 50 21.4
chr_18 11000001 11100000 40 50 14.6
chr_18 11100001 11200000 40 50 48.9
chr_18 11200001 11300000 40 50 28.9
chr_18 11400001 11500000 40 50 27.7
chr_18 11700001 11800000 40 50 14.9
chr_18 400001 500000 50 60 26.7
chr_18 600001 700000 50 60 13.5
chr_18 800001 900000 50 60 18.9
chr_18 9000001 9100000 50 60 14.7
chr_18 10000001 10100000 50 60 13.5
chr_18 10100001 10200000 50 60 11.9
chr_18 10400001 10500000 50 60 13.1
chr_18 10900001 11000000 50 60 12.8
chr_18 11300001 11400000 50 60 10.3
chr_18 11700001 11800000 50 60 11
chr_18 700001 800000 60 70 10.3
chr_18 5700001 5800000 60 70 11.1
chr_18 6100001 6200000 60 70 12.4
chr_18 11700001 11800000 60 70 16.1
chr_18 500001 600000 70 80 10.6
chr_18 900001 1000000 70 80 11.7
chr_18 10100001 10200000 70 80 15.9
chr_18 10200001 10300000 70 80 15.4
chr_18 10300001 10400000 70 80 10.1
chr_18 11100001 11200000 80 90 12.9
chr_18 11700001 11800000 80 90 12.1
chr_18 1100001 1200000 90 100 13.6
chr_18 4300001 4400000 90 100 11.3
