chr pos1 pos2 lunitmin lunitmax nrep
chr_7 33900001 34000000 10 20 27.3
chr_7 34100001 34200000 10 20 49.9
chr_7 34200001 34300000 10 20 30.1
chr_7 34400001 34500000 10 20 24.8
chr_7 35200001 35300000 10 20 35.4
chr_7 36100001 36200000 10 20 26.1
chr_7 36200001 36300000 10 20 37.5
chr_7 36400001 36500000 10 20 93.5
chr_7 36500001 36600000 10 20 252.1
chr_7 36600001 36700000 10 20 349.5
chr_7 36700001 36800000 10 20 103.5
chr_7 36800001 36900000 10 20 202.9
chr_7 36900001 37000000 10 20 202.2
chr_7 37000001 37100000 10 20 189
chr_7 37100001 37200000 10 20 280.2
chr_7 37200001 37300000 10 20 139
chr_7 37300001 37400000 10 20 22.2
chr_7 37400001 37500000 10 20 112.7
chr_7 37500001 37600000 10 20 131.6
chr_7 37600001 37700000 10 20 309.4
chr_7 37700001 37800000 10 20 359.4
chr_7 37800001 37900000 10 20 420.7
chr_7 37900001 38000000 10 20 360.4
chr_7 38000001 38100000 10 20 206.4
chr_7 38100001 38200000 10 20 893.3
chr_7 38200001 38300000 10 20 202.8
chr_7 38300001 38400000 10 20 101.7
chr_7 38400001 38500000 10 20 342.6
chr_7 38500001 38600000 10 20 73.8
chr_7 38800001 38900000 10 20 15.6
chr_7 300001 400000 20 30 15
chr_7 400001 500000 20 30 11.8
chr_7 1000001 1100000 20 30 48.9
chr_7 2400001 2500000 20 30 34.8
chr_7 2600001 2700000 20 30 16.9
chr_7 2700001 2800000 20 30 14.2
chr_7 3100001 3200000 20 30 19.4
chr_7 3800001 3900000 20 30 11.9
chr_7 4100001 4200000 20 30 10.4
chr_7 6000001 6100000 20 30 11.6
chr_7 6400001 6500000 20 30 18.6
chr_7 6900001 7000000 20 30 10.3
chr_7 7300001 7400000 20 30 16.6
chr_7 7600001 7700000 20 30 11.2
chr_7 8600001 8700000 20 30 131.2
chr_7 10100001 10200000 20 30 25.5
chr_7 11300001 11400000 20 30 62.9
chr_7 14500001 14600000 20 30 10.8
chr_7 14700001 14800000 20 30 25.7
chr_7 16100001 16200000 20 30 22.2
chr_7 16900001 17000000 20 30 19.5
chr_7 17600001 17700000 20 30 19.5
chr_7 17700001 17800000 20 30 46.6
chr_7 18600001 18700000 20 30 23.2
chr_7 18800001 18900000 20 30 14.6
chr_7 19000001 19100000 20 30 10.9
chr_7 19300001 19400000 20 30 35.7
chr_7 20800001 20900000 20 30 20.2
chr_7 21700001 21800000 20 30 21.6
chr_7 27700001 27800000 20 30 75.1
chr_7 28000001 28100000 20 30 19.4
chr_7 28400001 28500000 20 30 141.9
chr_7 31100001 31200000 20 30 15.7
chr_7 31500001 31600000 20 30 30
chr_7 33300001 33400000 20 30 12.1
chr_7 34400001 34500000 20 30 11.2
chr_7 35200001 35300000 20 30 17.8
chr_7 36300001 36400000 20 30 187.4
chr_7 36400001 36500000 20 30 22
chr_7 36500001 36600000 20 30 135.5
chr_7 36600001 36700000 20 30 84.4
chr_7 36700001 36800000 20 30 107.8
chr_7 36800001 36900000 20 30 40.9
chr_7 36900001 37000000 20 30 83.2
chr_7 37000001 37100000 20 30 39
chr_7 37100001 37200000 20 30 76.2
chr_7 37200001 37300000 20 30 60.2
chr_7 37300001 37400000 20 30 23.8
chr_7 37400001 37500000 20 30 161.2
chr_7 37500001 37600000 20 30 76.5
chr_7 37600001 37700000 20 30 80.8
chr_7 37700001 37800000 20 30 323.1
chr_7 37800001 37900000 20 30 108.1
chr_7 37900001 38000000 20 30 415.4
chr_7 38000001 38100000 20 30 141.6
chr_7 38100001 38200000 20 30 278.5
chr_7 38200001 38300000 20 30 158.3
chr_7 38300001 38400000 20 30 43.7
chr_7 38400001 38500000 20 30 176
chr_7 38500001 38600000 20 30 87.5
chr_7 38600001 38700000 20 30 10.2
chr_7 38700001 38800000 20 30 60.7
chr_7 200001 300000 30 40 11.8
chr_7 400001 500000 30 40 19.9
chr_7 900001 1000000 30 40 26.8
chr_7 1500001 1600000 30 40 89.3
chr_7 1700001 1800000 30 40 28.2
chr_7 3900001 4000000 30 40 13.7
chr_7 7800001 7900000 30 40 22.6
chr_7 8000001 8100000 30 40 17.6
chr_7 10000001 10100000 30 40 14.2
chr_7 10700001 10800000 30 40 57.6
chr_7 11300001 11400000 30 40 24.1
chr_7 11600001 11700000 30 40 12.5
chr_7 12800001 12900000 30 40 23
chr_7 12900001 13000000 30 40 32.8
chr_7 13600001 13700000 30 40 18.5
chr_7 16100001 16200000 30 40 15.3
chr_7 16600001 16700000 30 40 14.4
chr_7 17600001 17700000 30 40 13.7
chr_7 19300001 19400000 30 40 24.1
chr_7 27500001 27600000 30 40 25
chr_7 27700001 27800000 30 40 27.4
chr_7 28200001 28300000 30 40 61
chr_7 28800001 28900000 30 40 20.2
chr_7 29500001 29600000 30 40 23.5
chr_7 29700001 29800000 30 40 15.4
chr_7 35000001 35100000 30 40 12
chr_7 35200001 35300000 30 40 11.5
chr_7 35900001 36000000 30 40 12.2
chr_7 36100001 36200000 30 40 14.4
chr_7 36500001 36600000 30 40 78.5
chr_7 36600001 36700000 30 40 11.9
chr_7 37000001 37100000 30 40 54
chr_7 37100001 37200000 30 40 10.8
chr_7 37200001 37300000 30 40 25.8
chr_7 37300001 37400000 30 40 60.3
chr_7 37400001 37500000 30 40 70.1
chr_7 37500001 37600000 30 40 49.2
chr_7 37600001 37700000 30 40 68.2
chr_7 37700001 37800000 30 40 63.9
chr_7 37800001 37900000 30 40 10.5
chr_7 37900001 38000000 30 40 80
chr_7 38000001 38100000 30 40 32.7
chr_7 38100001 38200000 30 40 143.8
chr_7 38200001 38300000 30 40 62.2
chr_7 38400001 38500000 30 40 139.2
chr_7 38600001 38700000 30 40 141
chr_7 38700001 38800000 30 40 49.7
chr_7 400001 500000 40 50 12.1
chr_7 500001 600000 40 50 20.9
chr_7 1400001 1500000 40 50 10.3
chr_7 1700001 1800000 40 50 18.7
chr_7 2000001 2100000 40 50 14.1
chr_7 4000001 4100000 40 50 24.9
chr_7 6500001 6600000 40 50 23.7
chr_7 9800001 9900000 40 50 13.1
chr_7 11300001 11400000 40 50 17.5
chr_7 13600001 13700000 40 50 22.2
chr_7 30800001 30900000 40 50 22.8
chr_7 36500001 36600000 40 50 50.2
chr_7 36600001 36700000 40 50 28
chr_7 36700001 36800000 40 50 10.1
chr_7 36800001 36900000 40 50 26
chr_7 37000001 37100000 40 50 20.1
chr_7 37100001 37200000 40 50 10.1
chr_7 37200001 37300000 40 50 18.1
chr_7 37400001 37500000 40 50 77.1
chr_7 37500001 37600000 40 50 25
chr_7 37700001 37800000 40 50 77
chr_7 37800001 37900000 40 50 57.9
chr_7 37900001 38000000 40 50 11.7
chr_7 38000001 38100000 40 50 54.8
chr_7 38200001 38300000 40 50 45.3
chr_7 38400001 38500000 40 50 24.7
chr_7 38500001 38600000 40 50 72.8
chr_7 38600001 38700000 40 50 60.6
chr_7 1600001 1700000 50 60 41.1
chr_7 4300001 4400000 50 60 34.1
chr_7 6400001 6500000 50 60 17.5
chr_7 10100001 10200000 50 60 11.1
chr_7 27700001 27800000 50 60 10.5
chr_7 28400001 28500000 50 60 47.5
chr_7 33800001 33900000 50 60 10.3
chr_7 36300001 36400000 50 60 85.2
chr_7 37100001 37200000 50 60 22.9
chr_7 37200001 37300000 50 60 12.1
chr_7 37400001 37500000 50 60 17.8
chr_7 37500001 37600000 50 60 32.6
chr_7 37700001 37800000 50 60 17.7
chr_7 37800001 37900000 50 60 11.1
chr_7 37900001 38000000 50 60 48.4
chr_7 38000001 38100000 50 60 23.1
chr_7 38200001 38300000 50 60 25.7
chr_7 38300001 38400000 50 60 16.6
chr_7 38400001 38500000 50 60 47.4
chr_7 12800001 12900000 60 70 11.5
chr_7 36500001 36600000 60 70 13.3
chr_7 37000001 37100000 60 70 25.5
chr_7 37400001 37500000 60 70 20.8
chr_7 37500001 37600000 60 70 10.1
chr_7 37700001 37800000 60 70 24.5
chr_7 37900001 38000000 60 70 10.3
chr_7 38000001 38100000 60 70 10.9
chr_7 10700001 10800000 70 80 15.4
chr_7 12900001 13000000 70 80 16.4
chr_7 28400001 28500000 70 80 35.6
chr_7 36300001 36400000 70 80 56.8
chr_7 36500001 36600000 70 80 13.8
chr_7 36700001 36800000 70 80 12.8
chr_7 37800001 37900000 70 80 11.4
chr_7 38100001 38200000 70 80 11
chr_7 38200001 38300000 70 80 22.4
chr_7 38400001 38500000 70 80 17.7
chr_7 38600001 38700000 70 80 23.4
chr_7 6300001 6400000 80 90 278.8
chr_7 37700001 37800000 90 100 10.5
chr_7 38500001 38600000 100 110 10.8
chr_7 37900001 38000000 110 120 10.5
chr_7 38200001 38300000 110 120 14.9
chr_7 25800001 25900000 120 130 45.2
chr_7 2000001 2100000 140 150 60.3
chr_7 38400001 38500000 150 160 11
chr_7 6300001 6400000 160 170 94.6
