chr pos1 pos2 lunitmin lunitmax nrep
chr_19 9700001 9800000 60 70 13
chr_19 10000001 10100000 60 70 35.8
chr_19 10600001 10700000 60 70 12.2
chr_19 11000001 11100000 60 70 10.1
chr_19 4800001 4900000 70 80 11.3
chr_19 9400001 9500000 70 80 11.5
chr_19 2400001 2500000 90 100 10.2
chr_19 2900001 3000000 90 100 49
chr_19 10000001 10100000 90 100 16.5
chr_19 10900001 11000000 90 100 13.9
chr_19 1 100000 140 150 31.3
chr_19 1 100000 190 200 30.1
chr_19 1 100000 380 390 14.8
