chr pos1 pos2 lunitmin lunitmax nrep
chr_15 14200001 14300000 10 20 30.2
chr_15 14300001 14400000 10 20 91.7
chr_15 14400001 14500000 10 20 72.7
chr_15 14500001 14600000 10 20 11.8
chr_15 14700001 14800000 10 20 34
chr_15 14800001 14900000 10 20 241.5
chr_15 14900001 15000000 10 20 100.8
chr_15 15000001 15100000 10 20 246.4
chr_15 15200001 15300000 10 20 127.3
chr_15 15300001 15400000 10 20 458.7
chr_15 15400001 15500000 10 20 184.6
chr_15 15500001 15600000 10 20 191.8
chr_15 15700001 15800000 10 20 25.8
chr_15 700001 800000 20 30 14
chr_15 1200001 1300000 20 30 21.5
chr_15 1600001 1700000 20 30 31.8
chr_15 2200001 2300000 20 30 12.3
chr_15 2400001 2500000 20 30 36.4
chr_15 2500001 2600000 20 30 11.8
chr_15 2600001 2700000 20 30 21.4
chr_15 2800001 2900000 20 30 87.5
chr_15 2900001 3000000 20 30 15.7
chr_15 3600001 3700000 20 30 45.6
chr_15 3700001 3800000 20 30 12.7
chr_15 4100001 4200000 20 30 21.9
chr_15 4700001 4800000 20 30 16.8
chr_15 5600001 5700000 20 30 35.8
chr_15 5700001 5800000 20 30 17.9
chr_15 6300001 6400000 20 30 40.4
chr_15 6400001 6500000 20 30 48.6
chr_15 6500001 6600000 20 30 44.1
chr_15 6700001 6800000 20 30 11.8
chr_15 6900001 7000000 20 30 16.9
chr_15 7000001 7100000 20 30 19.7
chr_15 7100001 7200000 20 30 12.9
chr_15 7200001 7300000 20 30 10.7
chr_15 7400001 7500000 20 30 31.9
chr_15 7600001 7700000 20 30 11.4
chr_15 7700001 7800000 20 30 30.2
chr_15 8100001 8200000 20 30 13.3
chr_15 8200001 8300000 20 30 39.1
chr_15 8800001 8900000 20 30 34.1
chr_15 9100001 9200000 20 30 16.6
chr_15 9300001 9400000 20 30 25.4
chr_15 11200001 11300000 20 30 26.1
chr_15 12500001 12600000 20 30 28.6
chr_15 12800001 12900000 20 30 34.3
chr_15 13000001 13100000 20 30 14.9
chr_15 13100001 13200000 20 30 52
chr_15 13400001 13500000 20 30 68
chr_15 13600001 13700000 20 30 37.7
chr_15 13700001 13800000 20 30 12.3
chr_15 13900001 14000000 20 30 58.1
chr_15 14000001 14100000 20 30 13.5
chr_15 14100001 14200000 20 30 16.5
chr_15 14300001 14400000 20 30 60.3
chr_15 14400001 14500000 20 30 34.1
chr_15 14700001 14800000 20 30 49.2
chr_15 14800001 14900000 20 30 158.6
chr_15 15100001 15200000 20 30 25.7
chr_15 15200001 15300000 20 30 33.4
chr_15 15300001 15400000 20 30 230.9
chr_15 15400001 15500000 20 30 36.1
chr_15 15500001 15600000 20 30 116.2
chr_15 15600001 15700000 20 30 24.1
chr_15 15800001 15900000 20 30 20.5
chr_15 800001 900000 30 40 12.8
chr_15 1200001 1300000 30 40 58.5
chr_15 2600001 2700000 30 40 16.5
chr_15 2800001 2900000 30 40 23
chr_15 3500001 3600000 30 40 167.9
chr_15 3700001 3800000 30 40 37
chr_15 3900001 4000000 30 40 13.2
chr_15 4100001 4200000 30 40 14.3
chr_15 4200001 4300000 30 40 15.9
chr_15 5100001 5200000 30 40 13.2
chr_15 6600001 6700000 30 40 36.4
chr_15 6700001 6800000 30 40 17.7
chr_15 7800001 7900000 30 40 27.5
chr_15 8200001 8300000 30 40 26.9
chr_15 8800001 8900000 30 40 22.7
chr_15 9300001 9400000 30 40 11.7
chr_15 10700001 10800000 30 40 17.2
chr_15 11100001 11200000 30 40 46.8
chr_15 12500001 12600000 30 40 17.7
chr_15 12700001 12800000 30 40 11.7
chr_15 12800001 12900000 30 40 21.4
chr_15 13300001 13400000 30 40 13.1
chr_15 13800001 13900000 30 40 10.6
chr_15 13900001 14000000 30 40 16.2
chr_15 14400001 14500000 30 40 14.1
chr_15 14600001 14700000 30 40 42.8
chr_15 14800001 14900000 30 40 15
chr_15 15100001 15200000 30 40 48
chr_15 15200001 15300000 30 40 33.9
chr_15 15300001 15400000 30 40 140.8
chr_15 15400001 15500000 30 40 17.2
chr_15 15500001 15600000 30 40 11.6
chr_15 15600001 15700000 30 40 12.6
chr_15 15700001 15800000 30 40 12.9
chr_15 800001 900000 40 50 10.2
chr_15 1200001 1300000 40 50 15.4
chr_15 2000001 2100000 40 50 23.4
chr_15 2300001 2400000 40 50 11.9
chr_15 2800001 2900000 40 50 13.8
chr_15 6700001 6800000 40 50 10.5
chr_15 7400001 7500000 40 50 28.9
chr_15 12200001 12300000 40 50 12.7
chr_15 12500001 12600000 40 50 16.7
chr_15 13000001 13100000 40 50 14.7
chr_15 13400001 13500000 40 50 16.9
chr_15 14400001 14500000 40 50 40.4
chr_15 14900001 15000000 40 50 17.5
chr_15 15000001 15100000 40 50 19.4
chr_15 15200001 15300000 40 50 12.3
chr_15 15300001 15400000 40 50 69.8
chr_15 15400001 15500000 40 50 35.9
chr_15 15500001 15600000 40 50 13.7
chr_15 15700001 15800000 40 50 10.8
chr_15 1200001 1300000 50 60 20.9
chr_15 2800001 2900000 50 60 22
chr_15 3400001 3500000 50 60 39.1
chr_15 3600001 3700000 50 60 22.8
chr_15 10400001 10500000 50 60 10.7
chr_15 12500001 12600000 50 60 11.4
chr_15 13500001 13600000 50 60 19
chr_15 13900001 14000000 50 60 20.5
chr_15 15100001 15200000 50 60 12.8
chr_15 15200001 15300000 50 60 39.5
chr_15 15300001 15400000 50 60 80.2
chr_15 15500001 15600000 50 60 25.5
chr_15 2800001 2900000 60 70 29.7
chr_15 7800001 7900000 60 70 13.8
chr_15 8200001 8300000 60 70 13.1
chr_15 11100001 11200000 60 70 23.1
chr_15 13600001 13700000 60 70 20.1
chr_15 15100001 15200000 60 70 26.8
chr_15 15200001 15300000 60 70 14
chr_15 15300001 15400000 60 70 11.9
chr_15 300001 400000 70 80 13.1
chr_15 15100001 15200000 70 80 11.6
chr_15 15200001 15300000 70 80 12.9
chr_15 15600001 15700000 70 80 26.6
chr_15 1200001 1300000 80 90 13.9
chr_15 2000001 2100000 80 90 10.3
chr_15 3600001 3700000 80 90 15.2
chr_15 15200001 15300000 80 90 11.8
chr_15 15300001 15400000 80 90 35
chr_15 15100001 15200000 100 110 10.4
chr_15 15200001 15300000 110 120 11
chr_15 15600001 15700000 140 150 13.3
