chr pos1 pos2 lunitmin lunitmax nrep
chr_10 20300001 20400000 10 20 46.9
chr_10 20600001 20700000 10 20 20.2
chr_10 20700001 20800000 10 20 27.2
chr_10 21000001 21100000 10 20 38.4
chr_10 21300001 21400000 10 20 20.6
chr_10 21400001 21500000 10 20 72.6
chr_10 21600001 21700000 10 20 14.9
chr_10 21800001 21900000 10 20 11.5
chr_10 22400001 22500000 10 20 71.8
chr_10 23000001 23100000 10 20 152.6
chr_10 23200001 23300000 10 20 27.1
chr_10 23500001 23600000 10 20 11.6
chr_10 23800001 23900000 10 20 90.5
chr_10 23900001 24000000 10 20 26.1
chr_10 24100001 24200000 10 20 21.3
chr_10 24400001 24500000 10 20 66.1
chr_10 24700001 24800000 10 20 81.6
chr_10 24800001 24900000 10 20 23.8
chr_10 24900001 25000000 10 20 27.1
chr_10 25200001 25300000 10 20 325.9
chr_10 25300001 25400000 10 20 38.4
chr_10 25600001 25700000 10 20 22.2
chr_10 25700001 25800000 10 20 147.3
chr_10 25800001 25900000 10 20 23.7
chr_10 26100001 26200000 10 20 20.3
chr_10 26200001 26300000 10 20 15.2
chr_10 100001 200000 20 30 23.9
chr_10 300001 400000 20 30 71.5
chr_10 400001 500000 20 30 103.9
chr_10 500001 600000 20 30 141
chr_10 600001 700000 20 30 37.5
chr_10 700001 800000 20 30 39.4
chr_10 800001 900000 20 30 154.6
chr_10 900001 1000000 20 30 86.3
chr_10 1000001 1100000 20 30 11.4
chr_10 1200001 1300000 20 30 148.8
chr_10 1300001 1400000 20 30 79.2
chr_10 1400001 1500000 20 30 67.5
chr_10 1500001 1600000 20 30 159.4
chr_10 1600001 1700000 20 30 116.6
chr_10 1700001 1800000 20 30 139.7
chr_10 1800001 1900000 20 30 84.7
chr_10 1900001 2000000 20 30 30.6
chr_10 2100001 2200000 20 30 10.1
chr_10 2300001 2400000 20 30 10.6
chr_10 2500001 2600000 20 30 40.8
chr_10 2600001 2700000 20 30 12.3
chr_10 3200001 3300000 20 30 13.9
chr_10 3300001 3400000 20 30 53.8
chr_10 3800001 3900000 20 30 11.1
chr_10 4700001 4800000 20 30 70.1
chr_10 4800001 4900000 20 30 15.3
chr_10 7100001 7200000 20 30 44.5
chr_10 7200001 7300000 20 30 15.1
chr_10 7300001 7400000 20 30 22.9
chr_10 8100001 8200000 20 30 193.9
chr_10 9800001 9900000 20 30 17.7
chr_10 11100001 11200000 20 30 27.1
chr_10 11800001 11900000 20 30 24.1
chr_10 13000001 13100000 20 30 14
chr_10 13300001 13400000 20 30 64.9
chr_10 13400001 13500000 20 30 20.5
chr_10 13500001 13600000 20 30 14.9
chr_10 13900001 14000000 20 30 69.9
chr_10 14000001 14100000 20 30 23
chr_10 14100001 14200000 20 30 25.2
chr_10 14200001 14300000 20 30 13
chr_10 14800001 14900000 20 30 35.9
chr_10 15000001 15100000 20 30 27.2
chr_10 15300001 15400000 20 30 37.3
chr_10 15500001 15600000 20 30 11
chr_10 18800001 18900000 20 30 21.1
chr_10 20700001 20800000 20 30 13.6
chr_10 20900001 21000000 20 30 61.4
chr_10 21100001 21200000 20 30 13.9
chr_10 21500001 21600000 20 30 19.6
chr_10 21700001 21800000 20 30 36.5
chr_10 21800001 21900000 20 30 65.8
chr_10 22400001 22500000 20 30 33.3
chr_10 23100001 23200000 20 30 16.5
chr_10 23200001 23300000 20 30 13.5
chr_10 23400001 23500000 20 30 40.7
chr_10 23500001 23600000 20 30 10.6
chr_10 23600001 23700000 20 30 22.6
chr_10 23800001 23900000 20 30 36
chr_10 24100001 24200000 20 30 10.6
chr_10 24600001 24700000 20 30 22.6
chr_10 24800001 24900000 20 30 22.4
chr_10 24900001 25000000 20 30 22.6
chr_10 25200001 25300000 20 30 35.7
chr_10 25600001 25700000 20 30 101
chr_10 25700001 25800000 20 30 30.6
chr_10 25900001 26000000 20 30 21.4
chr_10 26100001 26200000 20 30 76.9
chr_10 300001 400000 30 40 11
chr_10 400001 500000 30 40 56.5
chr_10 500001 600000 30 40 30.6
chr_10 600001 700000 30 40 122.8
chr_10 700001 800000 30 40 76.5
chr_10 800001 900000 30 40 89.9
chr_10 900001 1000000 30 40 65.1
chr_10 1000001 1100000 30 40 38.2
chr_10 1100001 1200000 30 40 15
chr_10 1200001 1300000 30 40 50.3
chr_10 1300001 1400000 30 40 11.7
chr_10 1400001 1500000 30 40 80
chr_10 1600001 1700000 30 40 10.6
chr_10 1700001 1800000 30 40 17.9
chr_10 1800001 1900000 30 40 14.1
chr_10 1900001 2000000 30 40 28.3
chr_10 2400001 2500000 30 40 10.3
chr_10 2500001 2600000 30 40 10.8
chr_10 2600001 2700000 30 40 14.8
chr_10 3100001 3200000 30 40 16.8
chr_10 3300001 3400000 30 40 44
chr_10 3900001 4000000 30 40 12.9
chr_10 9500001 9600000 30 40 16.5
chr_10 10700001 10800000 30 40 10.1
chr_10 10900001 11000000 30 40 12.2
chr_10 13100001 13200000 30 40 16.9
chr_10 13400001 13500000 30 40 11.2
chr_10 13800001 13900000 30 40 33.1
chr_10 14000001 14100000 30 40 44.9
chr_10 14100001 14200000 30 40 11
chr_10 14400001 14500000 30 40 159.2
chr_10 14600001 14700000 30 40 29.2
chr_10 14900001 15000000 30 40 14
chr_10 15100001 15200000 30 40 10.8
chr_10 15300001 15400000 30 40 18.1
chr_10 16900001 17000000 30 40 19.7
chr_10 18400001 18500000 30 40 15.5
chr_10 18800001 18900000 30 40 41.6
chr_10 19500001 19600000 30 40 10.2
chr_10 20300001 20400000 30 40 42
chr_10 20600001 20700000 30 40 10.1
chr_10 20900001 21000000 30 40 15.5
chr_10 21500001 21600000 30 40 10.1
chr_10 21600001 21700000 30 40 66.3
chr_10 24700001 24800000 30 40 66.5
chr_10 25100001 25200000 30 40 13.9
chr_10 25700001 25800000 30 40 17.9
chr_10 400001 500000 40 50 10.2
chr_10 500001 600000 40 50 48.5
chr_10 600001 700000 40 50 23.4
chr_10 800001 900000 40 50 47.8
chr_10 900001 1000000 40 50 30.6
chr_10 1400001 1500000 40 50 23
chr_10 1600001 1700000 40 50 52.7
chr_10 1700001 1800000 40 50 50.2
chr_10 1800001 1900000 40 50 31
chr_10 2100001 2200000 40 50 12.8
chr_10 2400001 2500000 40 50 12.3
chr_10 3300001 3400000 40 50 15.9
chr_10 5400001 5500000 40 50 13.9
chr_10 6200001 6300000 40 50 10.8
chr_10 7100001 7200000 40 50 22.3
chr_10 7200001 7300000 40 50 14
chr_10 7300001 7400000 40 50 53.3
chr_10 8100001 8200000 40 50 32.3
chr_10 9500001 9600000 40 50 10.6
chr_10 11800001 11900000 40 50 12.5
chr_10 13400001 13500000 40 50 15.9
chr_10 13700001 13800000 40 50 19.7
chr_10 14100001 14200000 40 50 10.8
chr_10 14400001 14500000 40 50 10.1
chr_10 14800001 14900000 40 50 11.8
chr_10 15300001 15400000 40 50 25.5
chr_10 17300001 17400000 40 50 11.4
chr_10 18500001 18600000 40 50 10.9
chr_10 19700001 19800000 40 50 10.2
chr_10 20300001 20400000 40 50 18.6
chr_10 20900001 21000000 40 50 11.1
chr_10 21700001 21800000 40 50 18.2
chr_10 23300001 23400000 40 50 64.6
chr_10 23400001 23500000 40 50 18.5
chr_10 23500001 23600000 40 50 25.9
chr_10 23600001 23700000 40 50 12.7
chr_10 23900001 24000000 40 50 17.2
chr_10 25200001 25300000 40 50 12.2
chr_10 25600001 25700000 40 50 19.2
chr_10 26100001 26200000 40 50 27.7
chr_10 300001 400000 50 60 13.3
chr_10 400001 500000 50 60 26.1
chr_10 600001 700000 50 60 100.2
chr_10 800001 900000 50 60 30.9
chr_10 1200001 1300000 50 60 16.8
chr_10 1300001 1400000 50 60 17
chr_10 1400001 1500000 50 60 19.3
chr_10 2000001 2100000 50 60 18.6
chr_10 14000001 14100000 50 60 29.9
chr_10 14400001 14500000 50 60 106.1
chr_10 15300001 15400000 50 60 10.1
chr_10 21800001 21900000 50 60 18.7
chr_10 23600001 23700000 50 60 11.1
chr_10 23800001 23900000 50 60 24.1
chr_10 24700001 24800000 50 60 15.1
chr_10 25200001 25300000 50 60 65
chr_10 25300001 25400000 50 60 18.3
chr_10 600001 700000 60 70 20.4
chr_10 700001 800000 60 70 19.3
chr_10 800001 900000 60 70 14.8
chr_10 1000001 1100000 60 70 19.1
chr_10 1500001 1600000 60 70 35.6
chr_10 9800001 9900000 60 70 10.5
chr_10 25600001 25700000 60 70 13.2
chr_10 800001 900000 70 80 12.5
chr_10 1100001 1200000 70 80 16.9
chr_10 1400001 1500000 70 80 20.6
chr_10 22400001 22500000 70 80 10.1
chr_10 23300001 23400000 70 80 32.3
chr_10 23500001 23600000 70 80 12.9
chr_10 600001 700000 80 90 12.2
chr_10 800001 900000 90 100 11.9
chr_10 1000001 1100000 90 100 12.7
chr_10 25800001 25900000 100 110 11.1
chr_10 1400001 1500000 110 120 13.2
chr_10 12500001 12600000 190 200 10.9
chr_11 100001 200000 10 20 140.6
chr_11 200001 300000 10 20 161
chr_11 300001 400000 10 20 13.1
chr_11 400001 500000 10 20 26.6
chr_11 500001 600000 10 20 302.1
chr_11 600001 700000 10 20 750.8
chr_11 700001 800000 10 20 783.2
chr_11 800001 900000 10 20 297.8
chr_11 900001 1000000 10 20 471.3
chr_11 1000001 1100000 10 20 583.4
chr_11 1100001 1200000 10 20 1284.7
chr_11 1200001 1300000 10 20 162.3
chr_11 1300001 1400000 10 20 64
chr_11 1400001 1500000 10 20 141.3
chr_11 1500001 1600000 10 20 30.3
chr_11 1600001 1700000 10 20 81
chr_11 1700001 1800000 10 20 189.8
chr_11 1800001 1900000 10 20 206.7
chr_11 2000001 2100000 10 20 87.7
chr_11 2100001 2200000 10 20 611.5
chr_11 2300001 2400000 10 20 24.6
chr_11 2600001 2700000 10 20 13.2
chr_11 2700001 2800000 10 20 40.2
chr_11 2800001 2900000 10 20 53.4
chr_11 2900001 3000000 10 20 10.1
chr_11 3000001 3100000 10 20 12.1
chr_11 3200001 3300000 10 20 15.2
chr_11 3600001 3700000 10 20 11
chr_11 3700001 3800000 10 20 90.9
chr_11 4000001 4100000 10 20 33.3
chr_11 4900001 5000000 10 20 33
chr_11 5500001 5600000 10 20 40.9
chr_11 5600001 5700000 10 20 13.4
chr_11 5800001 5900000 10 20 18.7
chr_11 6200001 6300000 10 20 38.4
chr_11 6500001 6600000 10 20 41.4
chr_11 7000001 7100000 10 20 11
chr_11 7200001 7300000 10 20 27.1
chr_11 8100001 8200000 10 20 65
chr_11 8200001 8300000 10 20 24.6
chr_11 8400001 8500000 10 20 32.8
chr_11 8600001 8700000 10 20 43.5
chr_11 8800001 8900000 10 20 19.9
chr_11 9200001 9300000 10 20 24.7
chr_11 9800001 9900000 10 20 120.6
chr_11 10700001 10800000 10 20 15.4
chr_11 11200001 11300000 10 20 30
chr_11 11900001 12000000 10 20 15.5
chr_11 12000001 12100000 10 20 44.3
chr_11 12200001 12300000 10 20 16.4
chr_11 12300001 12400000 10 20 57.1
chr_11 13400001 13500000 10 20 15.3
chr_11 14600001 14700000 10 20 37
chr_11 14700001 14800000 10 20 201.9
chr_11 15000001 15100000 10 20 37.7
chr_11 15100001 15200000 10 20 28.6
chr_11 15500001 15600000 10 20 11.3
chr_11 15700001 15800000 10 20 28.5
chr_11 16300001 16400000 10 20 11.8
chr_11 16600001 16700000 10 20 29.8
chr_11 16900001 17000000 10 20 15.6
chr_11 17400001 17500000 10 20 10.3
chr_11 17600001 17700000 10 20 177.3
chr_11 17800001 17900000 10 20 65.5
chr_11 18100001 18200000 10 20 123.1
chr_11 18200001 18300000 10 20 42
chr_11 18300001 18400000 10 20 68.5
chr_11 18400001 18500000 10 20 21.9
chr_11 18500001 18600000 10 20 51.9
chr_11 18600001 18700000 10 20 71.9
chr_11 18700001 18800000 10 20 35.9
chr_11 18900001 19000000 10 20 40.1
chr_11 19800001 19900000 10 20 23.4
chr_11 19900001 20000000 10 20 61.1
chr_11 20000001 20100000 10 20 59.9
chr_11 20200001 20300000 10 20 44.4
chr_11 20600001 20700000 10 20 40.2
chr_11 20700001 20800000 10 20 118.2
chr_11 20800001 20900000 10 20 21.8
chr_11 20900001 21000000 10 20 35.1
chr_11 21000001 21100000 10 20 358.6
chr_11 21100001 21200000 10 20 289.2
chr_11 21200001 21300000 10 20 30.1
chr_11 21300001 21400000 10 20 31.2
chr_11 21400001 21500000 10 20 39.4
chr_11 1 100000 20 30 83
chr_11 100001 200000 20 30 32.1
chr_11 200001 300000 20 30 38.4
chr_11 300001 400000 20 30 14.3
chr_11 400001 500000 20 30 80.5
chr_11 500001 600000 20 30 103.3
chr_11 600001 700000 20 30 216.3
chr_11 700001 800000 20 30 238
chr_11 800001 900000 20 30 307.9
chr_11 900001 1000000 20 30 405.7
chr_11 1000001 1100000 20 30 177.2
chr_11 1100001 1200000 20 30 276.8
chr_11 1200001 1300000 20 30 39.3
chr_11 1300001 1400000 20 30 182.1
chr_11 1400001 1500000 20 30 10.3
chr_11 1500001 1600000 20 30 15.1
chr_11 1600001 1700000 20 30 67.5
chr_11 1700001 1800000 20 30 20
chr_11 1800001 1900000 20 30 91.9
chr_11 1900001 2000000 20 30 99
chr_11 2000001 2100000 20 30 39.7
chr_11 2100001 2200000 20 30 10.4
chr_11 2200001 2300000 20 30 26.3
chr_11 3300001 3400000 20 30 17.3
chr_11 3400001 3500000 20 30 17.1
chr_11 3600001 3700000 20 30 33
chr_11 3700001 3800000 20 30 29.4
chr_11 5200001 5300000 20 30 36.3
chr_11 5500001 5600000 20 30 27.5
chr_11 6000001 6100000 20 30 18.5
chr_11 6200001 6300000 20 30 19.2
chr_11 6700001 6800000 20 30 33.7
chr_11 6900001 7000000 20 30 14.8
chr_11 7000001 7100000 20 30 14.4
chr_11 7100001 7200000 20 30 17.3
chr_11 7200001 7300000 20 30 13.8
chr_11 7300001 7400000 20 30 31.6
chr_11 8100001 8200000 20 30 32.4
chr_11 8400001 8500000 20 30 61.9
chr_11 10700001 10800000 20 30 17.5
chr_11 12100001 12200000 20 30 32.9
chr_11 12600001 12700000 20 30 13.8
chr_11 13400001 13500000 20 30 17.6
chr_11 13500001 13600000 20 30 17.9
chr_11 13700001 13800000 20 30 19.7
chr_11 14600001 14700000 20 30 15.2
chr_11 14700001 14800000 20 30 101.1
chr_11 15000001 15100000 20 30 18.9
chr_11 15700001 15800000 20 30 16.2
chr_11 15900001 16000000 20 30 62.5
chr_11 16200001 16300000 20 30 68.4
chr_11 16700001 16800000 20 30 15.4
chr_11 18200001 18300000 20 30 12.8
chr_11 18300001 18400000 20 30 56.6
chr_11 18400001 18500000 20 30 10.4
chr_11 18500001 18600000 20 30 42
chr_11 18700001 18800000 20 30 57.9
chr_11 18800001 18900000 20 30 11.2
chr_11 18900001 19000000 20 30 18.5
chr_11 19900001 20000000 20 30 29.2
chr_11 20000001 20100000 20 30 37.1
chr_11 20100001 20200000 20 30 41.6
chr_11 20200001 20300000 20 30 15.2
chr_11 20600001 20700000 20 30 10.6
chr_11 20700001 20800000 20 30 34
chr_11 20800001 20900000 20 30 45.3
chr_11 21000001 21100000 20 30 47.5
chr_11 21100001 21200000 20 30 97
chr_11 21200001 21300000 20 30 11.1
chr_11 21300001 21400000 20 30 53.1
chr_11 21400001 21500000 20 30 33.6
chr_11 500001 600000 30 40 28.2
chr_11 600001 700000 30 40 61.2
chr_11 800001 900000 30 40 25.1
chr_11 900001 1000000 30 40 90.9
chr_11 1000001 1100000 30 40 53.5
chr_11 1100001 1200000 30 40 91.1
chr_11 1400001 1500000 30 40 24.2
chr_11 1600001 1700000 30 40 65.1
chr_11 1800001 1900000 30 40 103.4
chr_11 2000001 2100000 30 40 34
chr_11 2100001 2200000 30 40 23.8
chr_11 2800001 2900000 30 40 10.3
chr_11 3900001 4000000 30 40 16
chr_11 5600001 5700000 30 40 11.9
chr_11 6100001 6200000 30 40 20.4
chr_11 6200001 6300000 30 40 12.8
chr_11 6500001 6600000 30 40 18.7
chr_11 7900001 8000000 30 40 20.4
chr_11 8000001 8100000 30 40 14.1
chr_11 9000001 9100000 30 40 14.1
chr_11 9800001 9900000 30 40 26.1
chr_11 12300001 12400000 30 40 19.2
chr_11 12800001 12900000 30 40 12.1
chr_11 15000001 15100000 30 40 13.2
chr_11 15100001 15200000 30 40 13.1
chr_11 17300001 17400000 30 40 16.4
chr_11 17500001 17600000 30 40 19.6
chr_11 17900001 18000000 30 40 33
chr_11 18100001 18200000 30 40 18.2
chr_11 18300001 18400000 30 40 18.7
chr_11 18700001 18800000 30 40 27
chr_11 19800001 19900000 30 40 12.9
chr_11 19900001 20000000 30 40 37.8
chr_11 20000001 20100000 30 40 14.4
chr_11 20100001 20200000 30 40 10.7
chr_11 20300001 20400000 30 40 13.1
chr_11 20700001 20800000 30 40 53.9
chr_11 20800001 20900000 30 40 12.3
chr_11 21000001 21100000 30 40 25.6
chr_11 21100001 21200000 30 40 46.4
chr_11 21200001 21300000 30 40 11.9
chr_11 21400001 21500000 30 40 95.5
chr_11 600001 700000 40 50 77.8
chr_11 700001 800000 40 50 142.3
chr_11 800001 900000 40 50 90.6
chr_11 900001 1000000 40 50 92.5
chr_11 1000001 1100000 40 50 41.2
chr_11 1100001 1200000 40 50 45.6
chr_11 1200001 1300000 40 50 15.4
chr_11 1300001 1400000 40 50 15.7
chr_11 1400001 1500000 40 50 11.2
chr_11 1600001 1700000 40 50 49.1
chr_11 1700001 1800000 40 50 29.3
chr_11 1800001 1900000 40 50 31.9
chr_11 2000001 2100000 40 50 12.6
chr_11 2100001 2200000 40 50 15.9
chr_11 2800001 2900000 40 50 10.1
chr_11 3600001 3700000 40 50 16.5
chr_11 8100001 8200000 40 50 18.2
chr_11 9800001 9900000 40 50 11.5
chr_11 13900001 14000000 40 50 12.3
chr_11 14500001 14600000 40 50 12.3
chr_11 16000001 16100000 40 50 13.7
chr_11 16500001 16600000 40 50 59.4
chr_11 16600001 16700000 40 50 35.1
chr_11 16800001 16900000 40 50 13
chr_11 17300001 17400000 40 50 16.9
chr_11 18500001 18600000 40 50 21
chr_11 18700001 18800000 40 50 10.9
chr_11 18900001 19000000 40 50 23.2
chr_11 20800001 20900000 40 50 24.6
chr_11 1 100000 50 60 10.9
chr_11 400001 500000 50 60 14.3
chr_11 700001 800000 50 60 11.2
chr_11 800001 900000 50 60 34.5
chr_11 1000001 1100000 50 60 67.1
chr_11 1100001 1200000 50 60 39
chr_11 1300001 1400000 50 60 72
chr_11 1700001 1800000 50 60 13.4
chr_11 1800001 1900000 50 60 21.5
chr_11 6500001 6600000 50 60 13.4
chr_11 6900001 7000000 50 60 11.3
chr_11 9800001 9900000 50 60 17.4
chr_11 15900001 16000000 50 60 14.1
chr_11 17600001 17700000 50 60 18.2
chr_11 18300001 18400000 50 60 12.1
chr_11 18900001 19000000 50 60 21.9
chr_11 21100001 21200000 50 60 11.3
chr_11 21300001 21400000 50 60 11.2
chr_11 21400001 21500000 50 60 10.6
chr_11 500001 600000 60 70 25.7
chr_11 700001 800000 60 70 85.3
chr_11 800001 900000 60 70 41.9
chr_11 900001 1000000 60 70 48
chr_11 1000001 1100000 60 70 12.1
chr_11 1100001 1200000 60 70 10.9
chr_11 1300001 1400000 60 70 13.2
chr_11 1500001 1600000 60 70 14.8
chr_11 1600001 1700000 60 70 21.3
chr_11 3600001 3700000 60 70 11
chr_11 8100001 8200000 60 70 12.1
chr_11 17900001 18000000 60 70 16.5
chr_11 21400001 21500000 60 70 11.5
chr_11 700001 800000 70 80 22.5
chr_11 1300001 1400000 70 80 39.7
chr_11 18500001 18600000 70 80 14
chr_11 600001 700000 80 90 13.6
chr_11 700001 800000 80 90 18.2
chr_11 800001 900000 80 90 20.7
chr_11 9800001 9900000 80 90 10.7
chr_11 600001 700000 90 100 13
chr_11 2000001 2100000 90 100 10.7
chr_11 17900001 18000000 90 100 11
chr_11 1600001 1700000 100 110 14.1
chr_11 1800001 1900000 100 110 10.4
chr_11 800001 900000 120 130 13.3
chr_12 200001 300000 10 20 26.4
chr_12 300001 400000 10 20 60.1
chr_12 400001 500000 10 20 346.3
chr_12 500001 600000 10 20 435
chr_12 600001 700000 10 20 452.9
chr_12 700001 800000 10 20 155.1
chr_12 800001 900000 10 20 14.2
chr_12 1000001 1100000 10 20 35.3
chr_12 1100001 1200000 10 20 139.8
chr_12 1300001 1400000 10 20 71.6
chr_12 1400001 1500000 10 20 381.4
chr_12 1500001 1600000 10 20 95
chr_12 1600001 1700000 10 20 93
chr_12 1700001 1800000 10 20 235.7
chr_12 1800001 1900000 10 20 251.9
chr_12 1900001 2000000 10 20 76.4
chr_12 2000001 2100000 10 20 68.1
chr_12 2100001 2200000 10 20 161.2
chr_12 2300001 2400000 10 20 174.3
chr_12 2500001 2600000 10 20 185.1
chr_12 2600001 2700000 10 20 41.1
chr_12 2700001 2800000 10 20 98.7
chr_12 2900001 3000000 10 20 14
chr_12 3000001 3100000 10 20 56.9
chr_12 3200001 3300000 10 20 29.1
chr_12 3400001 3500000 10 20 11.1
chr_12 3600001 3700000 10 20 28.2
chr_12 3900001 4000000 10 20 11.4
chr_12 4600001 4700000 10 20 42.5
chr_12 4700001 4800000 10 20 16.6
chr_12 4800001 4900000 10 20 17.1
chr_12 5300001 5400000 10 20 14.7
chr_12 5700001 5800000 10 20 23.6
chr_12 5900001 6000000 10 20 104.9
chr_12 6000001 6100000 10 20 61.9
chr_12 6200001 6300000 10 20 12.7
chr_12 6700001 6800000 10 20 11.2
chr_12 6800001 6900000 10 20 20.4
chr_12 7300001 7400000 10 20 53.9
chr_12 7500001 7600000 10 20 23.1
chr_12 7700001 7800000 10 20 70
chr_12 8000001 8100000 10 20 80.7
chr_12 8600001 8700000 10 20 19.7
chr_12 9000001 9100000 10 20 156
chr_12 9300001 9400000 10 20 30.8
chr_12 9900001 10000000 10 20 116.4
chr_12 10400001 10500000 10 20 43.7
chr_12 10800001 10900000 10 20 73
chr_12 11200001 11300000 10 20 43.7
chr_12 11600001 11700000 10 20 52.4
chr_12 12100001 12200000 10 20 18.2
chr_12 12300001 12400000 10 20 119.3
chr_12 12500001 12600000 10 20 26.8
chr_12 12900001 13000000 10 20 46.4
chr_12 13000001 13100000 10 20 24.1
chr_12 13200001 13300000 10 20 46.2
chr_12 13400001 13500000 10 20 143.3
chr_12 13700001 13800000 10 20 36.8
chr_12 13900001 14000000 10 20 37.9
chr_12 14100001 14200000 10 20 20.5
chr_12 14400001 14500000 10 20 67.5
chr_12 14700001 14800000 10 20 63.4
chr_12 15300001 15400000 10 20 56.5
chr_12 15800001 15900000 10 20 64.7
chr_12 15900001 16000000 10 20 85.6
chr_12 16100001 16200000 10 20 35
chr_12 16200001 16300000 10 20 10.7
chr_12 16900001 17000000 10 20 74.6
chr_12 17100001 17200000 10 20 34.5
chr_12 17300001 17400000 10 20 22.5
chr_12 17400001 17500000 10 20 20.5
chr_12 18000001 18100000 10 20 64.1
chr_12 18100001 18200000 10 20 28.9
chr_12 18500001 18600000 10 20 19
chr_12 18700001 18800000 10 20 66.4
chr_12 18800001 18900000 10 20 28.9
chr_12 19000001 19100000 10 20 243.8
chr_12 19100001 19200000 10 20 75.5
chr_12 19400001 19500000 10 20 25.8
chr_12 19800001 19900000 10 20 31.6
chr_12 19900001 20000000 10 20 299.8
chr_12 20000001 20100000 10 20 63.6
chr_12 20100001 20200000 10 20 72.9
chr_12 20200001 20300000 10 20 268.8
chr_12 20400001 20500000 10 20 193.5
chr_12 20500001 20600000 10 20 69.1
chr_12 20600001 20700000 10 20 41.5
chr_12 20700001 20800000 10 20 46
chr_12 20800001 20900000 10 20 87.3
chr_12 20900001 21000000 10 20 68
chr_12 21000001 21100000 10 20 59.4
chr_12 21100001 21200000 10 20 32.7
chr_12 21200001 21300000 10 20 67
chr_12 21300001 21400000 10 20 53.9
chr_12 21400001 21500000 10 20 37.8
chr_12 21500001 21600000 10 20 15.8
chr_12 21600001 21700000 10 20 20.2
chr_12 21700001 21800000 10 20 58.6
chr_12 21800001 21900000 10 20 69
chr_12 21900001 22000000 10 20 24.6
chr_12 22000001 22100000 10 20 18.7
chr_12 22100001 22200000 10 20 164.2
chr_12 200001 300000 20 30 21.9
chr_12 300001 400000 20 30 19.8
chr_12 500001 600000 20 30 201.2
chr_12 600001 700000 20 30 230.7
chr_12 700001 800000 20 30 139.8
chr_12 800001 900000 20 30 11.4
chr_12 1300001 1400000 20 30 39
chr_12 1400001 1500000 20 30 116.5
chr_12 1500001 1600000 20 30 19.5
chr_12 1600001 1700000 20 30 148.8
chr_12 1700001 1800000 20 30 93.9
chr_12 1800001 1900000 20 30 138.3
chr_12 1900001 2000000 20 30 70.6
chr_12 2000001 2100000 20 30 52.7
chr_12 2100001 2200000 20 30 74.2
chr_12 2200001 2300000 20 30 44.3
chr_12 2300001 2400000 20 30 204.8
chr_12 2500001 2600000 20 30 64.1
chr_12 2600001 2700000 20 30 85.9
chr_12 2700001 2800000 20 30 16.6
chr_12 3000001 3100000 20 30 91.1
chr_12 3300001 3400000 20 30 12.8
chr_12 3400001 3500000 20 30 29.3
chr_12 3700001 3800000 20 30 13.1
chr_12 3800001 3900000 20 30 10.9
chr_12 4100001 4200000 20 30 10.3
chr_12 4800001 4900000 20 30 17
