chr pos1 pos2 lunitmin lunitmax nrep
chr_8 26600001 26700000 10 20 166.3
chr_8 26800001 26900000 10 20 58.7
chr_8 26900001 27000000 10 20 11.4
chr_8 27000001 27100000 10 20 53.5
chr_8 27100001 27200000 10 20 59.8
chr_8 27400001 27500000 10 20 19.6
chr_8 28000001 28100000 10 20 11.7
chr_8 28100001 28200000 10 20 42.6
chr_8 29200001 29300000 10 20 19.1
chr_8 29500001 29600000 10 20 63.3
chr_8 30000001 30100000 10 20 17.4
chr_8 30300001 30400000 10 20 24.5
chr_8 31300001 31400000 10 20 165.2
chr_8 31400001 31500000 10 20 10.5
chr_8 31700001 31800000 10 20 45.8
chr_8 31800001 31900000 10 20 21.4
chr_8 32100001 32200000 10 20 66
chr_8 32200001 32300000 10 20 14.9
chr_8 32600001 32700000 10 20 28.9
chr_8 33000001 33100000 10 20 44.7
chr_8 33900001 34000000 10 20 52.4
chr_8 34400001 34500000 10 20 11.8
chr_8 34700001 34800000 10 20 43.7
chr_8 34800001 34900000 10 20 19
chr_8 34900001 35000000 10 20 100.9
chr_8 35000001 35100000 10 20 128.5
chr_8 35300001 35400000 10 20 317.4
chr_8 35500001 35600000 10 20 19.7
chr_8 1 100000 20 30 14.1
chr_8 100001 200000 20 30 32.7
chr_8 200001 300000 20 30 122.8
chr_8 300001 400000 20 30 102.7
chr_8 400001 500000 20 30 475.5
chr_8 500001 600000 20 30 228.8
chr_8 600001 700000 20 30 276.3
chr_8 700001 800000 20 30 216.2
chr_8 800001 900000 20 30 259.2
chr_8 900001 1000000 20 30 231.1
chr_8 1000001 1100000 20 30 56.2
chr_8 1100001 1200000 20 30 117.3
chr_8 1200001 1300000 20 30 100.7
chr_8 1300001 1400000 20 30 49.1
chr_8 1400001 1500000 20 30 26.3
chr_8 1600001 1700000 20 30 24.6
chr_8 1700001 1800000 20 30 29.6
chr_8 1800001 1900000 20 30 24.9
chr_8 2100001 2200000 20 30 13.5
chr_8 2200001 2300000 20 30 52.3
chr_8 2300001 2400000 20 30 157.9
chr_8 2400001 2500000 20 30 42.1
chr_8 2800001 2900000 20 30 43.3
chr_8 2900001 3000000 20 30 27.8
chr_8 3100001 3200000 20 30 10.3
chr_8 3300001 3400000 20 30 14.5
chr_8 3400001 3500000 20 30 18.3
chr_8 3500001 3600000 20 30 41.5
chr_8 4200001 4300000 20 30 58.1
chr_8 4500001 4600000 20 30 25.8
chr_8 4800001 4900000 20 30 11.9
chr_8 5000001 5100000 20 30 30.6
chr_8 5600001 5700000 20 30 36.6
chr_8 5700001 5800000 20 30 41.4
chr_8 5800001 5900000 20 30 42.4
chr_8 6300001 6400000 20 30 12.1
chr_8 7000001 7100000 20 30 12.1
chr_8 11400001 11500000 20 30 10.3
chr_8 14300001 14400000 20 30 27.7
chr_8 17100001 17200000 20 30 16.8
chr_8 17200001 17300000 20 30 26.1
chr_8 19000001 19100000 20 30 20.6
chr_8 20400001 20500000 20 30 40
chr_8 20700001 20800000 20 30 19.6
chr_8 21000001 21100000 20 30 43.3
chr_8 21100001 21200000 20 30 39.4
chr_8 21700001 21800000 20 30 52.2
chr_8 22300001 22400000 20 30 36.7
chr_8 23500001 23600000 20 30 21.2
chr_8 24000001 24100000 20 30 52.9
chr_8 24500001 24600000 20 30 72
chr_8 27500001 27600000 20 30 153.1
chr_8 27600001 27700000 20 30 19.4
chr_8 27700001 27800000 20 30 14.7
chr_8 28200001 28300000 20 30 63.2
chr_8 29500001 29600000 20 30 17.8
chr_8 29600001 29700000 20 30 11.6
chr_8 31000001 31100000 20 30 15.1
chr_8 31300001 31400000 20 30 22.4
chr_8 31500001 31600000 20 30 12.2
chr_8 31700001 31800000 20 30 65.2
chr_8 31800001 31900000 20 30 11.2
chr_8 32100001 32200000 20 30 10.8
chr_8 32200001 32300000 20 30 18.7
chr_8 33700001 33800000 20 30 12.4
chr_8 34200001 34300000 20 30 15.4
chr_8 34600001 34700000 20 30 14.7
chr_8 34900001 35000000 20 30 71
chr_8 35000001 35100000 20 30 64.8
chr_8 35300001 35400000 20 30 158.4
chr_8 35400001 35500000 20 30 27.7
chr_8 35500001 35600000 20 30 10.5
chr_8 200001 300000 30 40 39.2
chr_8 300001 400000 30 40 149.1
chr_8 400001 500000 30 40 45.6
chr_8 500001 600000 30 40 127.6
chr_8 600001 700000 30 40 201.6
chr_8 700001 800000 30 40 46.9
chr_8 800001 900000 30 40 37.9
chr_8 900001 1000000 30 40 10.9
chr_8 1100001 1200000 30 40 34.3
chr_8 1400001 1500000 30 40 25.6
chr_8 1600001 1700000 30 40 23
chr_8 2400001 2500000 30 40 42.1
chr_8 2500001 2600000 30 40 75.1
chr_8 3000001 3100000 30 40 12.3
chr_8 3500001 3600000 30 40 13
chr_8 16300001 16400000 30 40 14.4
chr_8 16800001 16900000 30 40 17.9
chr_8 17100001 17200000 30 40 10.5
chr_8 19000001 19100000 30 40 15.7
chr_8 20900001 21000000 30 40 21.1
chr_8 24300001 24400000 30 40 14.8
chr_8 26300001 26400000 30 40 36.6
chr_8 26600001 26700000 30 40 37.7
chr_8 27000001 27100000 30 40 26.7
chr_8 27600001 27700000 30 40 102.5
chr_8 29400001 29500000 30 40 40.3
chr_8 30100001 30200000 30 40 31.2
chr_8 31100001 31200000 30 40 11.8
chr_8 32400001 32500000 30 40 39.6
chr_8 35000001 35100000 30 40 16.7
chr_8 35300001 35400000 30 40 37.9
chr_8 300001 400000 40 50 10.9
chr_8 400001 500000 40 50 69.4
chr_8 500001 600000 40 50 76.5
chr_8 600001 700000 40 50 67.3
chr_8 700001 800000 40 50 53.2
chr_8 800001 900000 40 50 25.8
chr_8 900001 1000000 40 50 46.3
chr_8 1000001 1100000 40 50 21.7
chr_8 1100001 1200000 40 50 10.7
chr_8 1200001 1300000 40 50 23.3
chr_8 1300001 1400000 40 50 16.7
chr_8 1600001 1700000 40 50 10.7
chr_8 2100001 2200000 40 50 11.5
chr_8 2400001 2500000 40 50 13.6
chr_8 2900001 3000000 40 50 19.8
chr_8 4000001 4100000 40 50 11.3
chr_8 7200001 7300000 40 50 32.1
chr_8 10500001 10600000 40 50 10.4
chr_8 24300001 24400000 40 50 17.9
chr_8 26600001 26700000 40 50 27
chr_8 26700001 26800000 40 50 38.3
chr_8 27400001 27500000 40 50 29.5
chr_8 27600001 27700000 40 50 10.5
chr_8 28000001 28100000 40 50 27.2
chr_8 28300001 28400000 40 50 24.6
chr_8 28800001 28900000 40 50 28.7
chr_8 29500001 29600000 40 50 20
chr_8 31700001 31800000 40 50 14.7
chr_8 31800001 31900000 40 50 12.5
chr_8 32000001 32100000 40 50 10.1
chr_8 32600001 32700000 40 50 18.5
chr_8 33800001 33900000 40 50 19
chr_8 34900001 35000000 40 50 25.4
chr_8 35000001 35100000 40 50 43.5
chr_8 35400001 35500000 40 50 14
chr_8 35800001 35900000 40 50 14.2
chr_8 300001 400000 50 60 43.6
chr_8 400001 500000 50 60 19.9
chr_8 500001 600000 50 60 33.7
chr_8 600001 700000 50 60 22.2
chr_8 700001 800000 50 60 62.3
chr_8 800001 900000 50 60 12.2
chr_8 900001 1000000 50 60 13.1
chr_8 1100001 1200000 50 60 12.9
chr_8 2300001 2400000 50 60 51.8
chr_8 2700001 2800000 50 60 13.9
chr_8 2900001 3000000 50 60 13.9
chr_8 6200001 6300000 50 60 28.6
chr_8 20400001 20500000 50 60 13.2
chr_8 21700001 21800000 50 60 13.1
chr_8 21800001 21900000 50 60 11.6
chr_8 24700001 24800000 50 60 37
chr_8 34900001 35000000 50 60 10.8
chr_8 35200001 35300000 50 60 11.6
chr_8 35700001 35800000 50 60 12.6
chr_8 100001 200000 60 70 15.6
chr_8 300001 400000 60 70 10.7
chr_8 400001 500000 60 70 29.1
chr_8 500001 600000 60 70 17.3
chr_8 1600001 1700000 60 70 11.5
chr_8 2300001 2400000 60 70 20.1
chr_8 4000001 4100000 60 70 12.1
chr_8 400001 500000 70 80 33.2
chr_8 1200001 1300000 70 80 14.1
chr_8 2300001 2400000 70 80 13
chr_8 3100001 3200000 70 80 15.2
chr_8 7200001 7300000 70 80 20.1
chr_8 20400001 20500000 70 80 10.1
chr_8 21000001 21100000 70 80 12.5
chr_8 600001 700000 80 90 11.2
chr_8 2900001 3000000 80 90 15
chr_8 5700001 5800000 80 90 10.4
chr_8 28300001 28400000 80 90 12.3
chr_8 200001 300000 90 100 13.1
chr_8 400001 500000 90 100 25.8
chr_8 28800001 28900000 90 100 14.4
chr_8 400001 500000 100 110 12.5
chr_8 600001 700000 110 120 11
chr_8 700001 800000 110 120 13.4
chr_8 27600001 27700000 110 120 25.8
chr_8 30600001 30700000 140 150 65.1
chr_8 27600001 27700000 150 160 25.6
chr_8 30600001 30700000 190 200 30.6
