chr start stop Azores/Belgium Azores/Canary Azores/CapeVerde Azores/Spain_Caz Belgium/Canary Belgium/CapeVerde Belgium/Spain_Caz Canary/CapeVerde Canary/Spain_Caz CapeVerde/Spain_Caz
chr_21 180001 190000 0.0351879867764892 0.122923099544185 0.0537693006357857 0.073121693121693 0.0639647091259995 -0.00708165144111605 -0.00727603456116399 -0.000405761817812822 0.0433638126904959 -0.00138370001383681
chr_21 190001 2e+05 0.0318507657217334 0.0348888888888887 0.0261166579085655 0.0100468854655057 0.0132517838939857 0.0650150150150149 0.00462962962962954 0.0175669740887132 -0.0175736961451249 0.0380469245402663
chr_21 200001 210000 0.0978062157221207 0.0376281679241633 0.00732840348881292 -0.00209108630161259 0.0528634361233481 0.0702715035363907 0.00262823998549933 -0.00377023730317139 -0.00625051402253485 0.00608089904937836
chr_21 210001 220000 0.0465077313418547 0.0193471405437654 0.0254920120398241 0.0259751106656644 -0.00155070118662359 0.0895589056393076 0.00146111443182573 0.0229381712021686 0.00459770114942526 0.0368906455862977
chr_21 220001 230000 0.0935701364907088 0.0428559184023315 0.0726485818069402 0.140266666666667 0.0273586803460069 0.10405916752666 0.0832795351839898 -0.0156114483954901 0.0953878406708596 0.114231136580707
chr_21 230001 240000 0.119843179185601 0.0468241997653761 0.0576401807068829 0.110901269541496 0.0378526194588371 0.0659731983881549 0.0669417698303532 -0.00528934822702443 0.00868978317725455 0.0532729429526584
chr_21 240001 250000 0.0728120281005842 0.0768280123583934 0.0428153887982597 0.0277840751656212 0.0638864241348712 0.0662898611401856 0.0311491882172512 -0.00109417741305196 0.0318485400452614 -0.000704091856907008
chr_21 250001 260000 0.136529366418734 0.0947385484692697 0.0394671379942393 0.103201911589008 0 0.0545952728483265 0.066702052370842 0.0253920419666277 -0.00107353730542137 0.0641047062099696
chr_21 260001 270000 0.0603731842924927 0.0312108165269279 -0.00694284126373401 0.0495065913370998 0.0350360954174513 0.0602025246220004 0.0456750680392853 0.0384361213809855 0.0063267584666914 0.00723618844084506
chr_21 270001 280000 0.11102975573047 0.0464328847481021 0.00673548715988026 0.11203581110901 0.028591579861111 0.0661006521471638 -0.00134290885735977 0.00182064086558476 0.0378321406778721 0.0619299455813598
chr_21 280001 290000 0.0582413647166065 0.0439264108432239 0.0110182207931405 0.110529187124932 -0.00762118940529732 0.038007662835249 0.0101737082944601 0.00804386020617676 0.0174217677413246 0.0575444179262795
chr_21 290001 3e+05 0.0581976806043196 0.0533121296454061 0.038919143197967 0.0812831368959072 0.00673400673400659 0.0572574762946754 0.0217969165337586 0.0246172987624695 0.0455069413120834 0.0317786922725194
chr_21 300001 310000 0.116042446941323 0.0874141040567997 0.0378979887775046 0.10061851115529 0.0455053042992741 0.0632656002305808 0.00917849609486365 0.0251143363206175 0.0430803311181066 0.0398361495135687
chr_21 310001 320000 0.0757666867107637 0.04177545691906 0.0765589569160997 0.163633414436334 0.016300227445034 0.0472689075630254 0.0773504273504273 0.0312445146568369 0.0462817833507488 0.0637549584918005
chr_21 320001 330000 0.115668667178076 0.087771967202531 0.0370593581097242 0.108341404564069 0.0188218891599862 0.0663816343000396 0.0702947845804989 0.0434084774202963 0.0577563865235099 0.106536912507062
chr_21 330001 340000 0.035498757543486 0.0543661874719895 0.0247724772477249 0.0617421233783426 0.0328359467206204 0.0780201815209426 0.0302793004437484 0.0586663476110713 0.0746494066882416 0.105226112968503
chr_21 340001 350000 0.0892011685302709 0.0708239084241551 0.0277506510416667 0.110173464603844 0.00784514368551203 0.0737168036203406 0.00873655913978488 0.045156800131008 0.0610537935719442 0.105128673115532
chr_21 350001 360000 0.108329736728528 0.0594656502210054 0.0743233830845771 0.106019545043935 0.042584808729249 0.0984528832630098 0.0157763397200017 0.0448235913638757 0.078049801213643 0.102640585862062
chr_21 360001 370000 0.0754661267189741 0.0752192982456139 0.0918482747234605 0.0951654830886305 0.00119163687574475 0.0497497792169562 -0.011263013597125 -0.00538677009265243 0.00506252597378054 0.0443959621145222
chr_21 370001 380000 0.128503417031406 0.0981921166977032 0.0871649111073957 0.112935720530657 0.0177508668426227 0.0576878016776794 0.00812246173070907 0.0265947378383493 0.0415005169103531 0.0262686285606489
chr_21 380001 390000 0.113101746712647 0.101525166680974 0.101876459692357 0.127901360834115 0.0358612580834803 0.0354426895151577 0.00572578149179814 -0.00115103773245573 0.0478322513245281 0.0321216643570337
chr_21 390001 4e+05 0.14587927795475 0.135136295342348 0.108561716592309 0.0692925200690224 0.0029508568834411 0.0449076954988592 0.068373410724157 0.0524716045432732 0.0924591989421304 0.0767658337979154
chr_21 400001 410000 0.0858973334398891 0.100462962962963 0.101402529761905 0.109150326797386 0.0514117604850571 0.0806093821360997 0.0377492877492877 0.0775762381471571 0.00979848400813454 0.0545292014302742
chr_21 410001 420000 0.0842259664562948 0.0844304633189639 0.0950630761766132 0.1411267283739 0.0595632946379215 0.0385562135945992 0.0783788860711937 0.0690228492708186 0.108277343571461 0.161563255439162
chr_21 420001 430000 0.0663094566647865 0.10752235454509 0.0828142380422691 0.20454863296273 0.0413943355119826 0.0970344620402558 0.0456769983686787 0.0319733128047216 0.166338969720802 0.224955780672134
chr_21 430001 440000 0.0782176630870332 0.0550766283524905 0.0363676855408941 0.0644448191236254 0.0701681830714088 0.0545652035013737 0.0220195319697808 0.0603161397670549 0.0442291697245463 0.0584887834245159
chr_21 440001 450000 0.0206622658723769 0.0783399528003224 0.0381156633634077 0.107753969477416 0.0396403759705761 0.0630556015681077 0.0298603101371268 0.0893881741861449 0.0449758041559921 0.061121722521271
chr_21 450001 460000 0.0650042087542085 0.105466376590032 0.0834597784200385 0.169166466682665 0.0197722882992782 0.0853652807141179 0.0544076031822307 0.10395784280749 0.100470180648354 0.128355784847616
chr_21 460001 470000 0.0775423032692624 0.125718113197826 0.057237072896934 0.100279441117764 0.00665101721439754 0.0416666666666667 0.0551445864156019 0.0733838799062148 0.0796127727207052 0.102318145483613
chr_21 470001 480000 0.0498233751598292 0.0520765619357169 0.0649433686518086 0.124074748210169 -0.00906416951797806 0.0389785937231194 0.0154201590371803 0.0509471987101977 0.0410602910602912 0.0667825583079821
chr_21 480001 490000 0.0792492539115734 0.0769722975007527 0.100493686509067 0.114094720145026 0.0308380414312619 0.106541810044941 0.0204678362573101 0.10234995496602 0.0450564524638598 0.162123385939742
chr_21 490001 5e+05 0.0600055625086914 0.0600058870526892 0.0677242193173567 0.0919784580498866 -0.00160413802134474 0.0807244584007359 0.0193726601969978 0.107869142351901 0.049824337272437 0.134987956854121
chr_21 500001 510000 0.115557631751964 0.0662710757767793 0.124966491390865 0.107320460132485 0.0290128446959491 0.0506413459936699 0.0589931248613883 0.103689960832818 0.0507990065138948 0.107317277662496
chr_21 510001 520000 0.0814413484692124 0.0896949247856039 0.0755482255207379 0.106621990248513 0.0223944875107666 0.0589880498347318 0.031990859754356 0.114366729678639 0.0554333211098886 0.0707750199747417
chr_21 520001 530000 0.0766741911211438 0.0739766081871345 0.0543183940242764 0.117134785552521 -0.00690043655823125 0.0843395536040979 0.0171184930635103 0.0781483648657434 0.053008318823757 0.101655465363242
chr_21 530001 540000 0.0656252553909379 0.0662646955553136 0.0795181147916888 0.125640034213271 0.0489913544668589 0.0831103977171394 0.0469750247948787 0.0741603739661992 0.105320113480155 0.0889708357112545
chr_21 540001 550000 0.0940405008596162 0.0576177188086839 0.0856566519531065 0.0741549409671681 0.0525776042282965 0.0842558751346294 -0.00518729706185161 0.0742713944631899 0.0573686998329462 0.0522138680033418
chr_21 550001 560000 0.0698490924610653 0.0793725408266305 0.042370170440346 0.0807372421799213 0.0446424887568592 0.0536877475549548 -0.00553949903660889 0.0990033481273845 0.0366629255518145 0.0970991929278288
chr_21 560001 570000 0.060152163575844 0.0607783967811824 0.0379966064010296 0.0858312266762972 0.0151291875429806 0.0400674820750738 0.0200653289780681 0.0553527157989633 0.0224042886764779 0.0416119141480508
chr_21 570001 580000 0.146522560520188 0.0937944776544264 0.0484467855213401 0.126441631504923 0.0384854127870886 0.0221423272270729 0.0310598783221263 0.0140350877192982 0.0530736922489501 0.0407271456039154
chr_21 580001 590000 0.0964704364791433 0.0970355493760406 0.0653627311522048 0.11953667697012 0.0121054907047123 0.0224701955174059 0.00776699029126215 0.0323465241498028 0.0374367172928323 0.0573764140709749
chr_21 590001 6e+05 0.0781627994139493 0.0699776559008735 0.0900888065726362 0.0966595593461265 0.0630850630850632 0.0364925700171309 0.027669355538208 0.0770706386820131 0.048694779116466 0.0668308125219838
chr_21 600001 610000 0.153645833333333 0.109583125726623 0.041178813221824 0.110417904535552 0.0689503732981994 0.078213668887244 -0.00398508805759112 0.0780506822612086 0.0531836939334336 0.0644704215373717
chr_21 610001 620000 0.0981929262816974 0.0636531018675083 0.0482459147525998 0.0996248598058552 0.00824097755044051 0.0557562781569203 -0.0151655834107087 0.00241042043294848 0.0184530820573224 0.0402307068973735
chr_21 620001 630000 0.0634329761233314 0.0665050361697516 0.0203522985331125 0.0731301016158589 0.0383729500644925 0.0570797437596643 0.00191744878393374 0.0116344164536935 0.0320176791037107 0.0305568245266737
chr_21 630001 640000 0.106552217453505 0.105894345505786 0.0188770751725426 0.102794529186867 0.0719776380153739 0.0552323637579406 0.00784890851116027 0.0427187212674163 0.0832034754686689 0.0477113325950536
chr_21 640001 650000 0.122741853790309 0.125821091603965 0.0505690224194835 0.106231678486998 0.0429864253393667 0.0694955757928051 -0.00345679012345679 0.076066286335235 0.0497726374060894 0.0626758596988638
chr_21 650001 660000 0.114259927797834 0.125655506252521 0.0581506134168626 0.0973208804700519 0.0535175480387486 0.0788005578800557 -0.0121172779400629 0.116471295461377 0.0592667566351778 0.062278839348903
chr_21 660001 670000 0.162702768630321 0.159979908331764 0.0517794077696276 0.16667662821509 0.0357258325250567 0.0746643057400028 0.0201828076293126 0.106660830232728 0.0581516095534785 0.0698496258926178
chr_21 670001 680000 0.121585984324574 0.117256298338311 0.0442242424242425 0.132901941264311 0.041906130268199 0.0920916968300977 0.00823225680744299 0.0973347739960382 0.0504657639489101 0.109171733019546
chr_21 680001 690000 0.128835425383543 0.0853438371902183 0.020919832415384 0.0791363615571108 0.062716203127162 0.0817516805061288 0.0329753769389304 0.0846652824053953 0.0292022792022791 0.0499923792104863
chr_21 690001 7e+05 0.137754192548713 0.0835919718601283 0.0281756824821194 0.168573575489487 0.0275835275835277 0.125126829352181 0.0332877336981305 0.1028914031525 0.0572878897751995 0.139939251741511
chr_21 700001 710000 0.104185165453146 0.0790744065429883 0.0503134796238244 0.113059723979992 -0.000989274185150713 0.115415133809421 0.00291828793774318 0.0957004830917875 0.0138362794612794 0.134437904222077
chr_21 710001 720000 0.0580063698583723 0.0759025129886058 0.036951823189012 0.0901308838432844 0.0183443631719493 0.0662218927600691 0.00411093740953028 0.0573548693056602 0.0246406570841889 0.104740359362405
chr_21 720001 730000 0.0656603563783948 0.0906505599597331 0.0547846006059263 0.121013645224172 0.0170676537117006 0.051215034693052 0.0174592738695303 0.074490114316512 0.0411596515725781 0.0827276805742486
chr_21 730001 740000 0.108597285067873 0.0879499734096202 -0.0022266115999281 0.135900140646976 -0.0215383044965038 0.119140625 -0.00774009573276291 0.0761489356868623 0.0218571146635089 0.138309738309738
chr_21 740001 750000 0.0770853536126848 0.131287593363739 0.014580216126351 0.10337176799441 0.054591922238981 0.0803121702602083 0.0196208993652063 0.0742256957366745 0.0335812485913907 0.12377745711079
chr_21 750001 760000 0.127748190632255 0.0935276259866424 0.0281337493000561 0.127086066800175 0.0320364875261017 0.0948634891254049 0.00111950741673683 0.0322208139698633 0.0396039603960396 0.0878005389425217
chr_21 760001 770000 0.0543111237932182 0.0682344921608725 0.0312586445366528 0.0599232590415544 0.0213509164409905 0.0806800781456254 0.000537139349294002 0.0323620682706646 0.054752673011397 0.0888527845473418
chr_21 770001 780000 0.11769129535627 0.0766657107351114 0.041148662240998 0.137623558157615 0.0199449793672628 0.0669934640522876 0.0266746891295627 0.0272063702720636 0.0280705863980636 0.101115268514
chr_21 780001 790000 0.117109548864423 0.060231949120838 0.0331281419924079 0.166500919145345 0.00377344392139278 0.0502665912324914 0.0139674093781178 -0.00366600366600367 0.0329721542584177 0.0735225351606057
chr_21 790001 8e+05 0.0863977856860421 0.0901045319440271 0.00476510067114111 0.13500975781425 -0.00785237534354133 0.0300973070830505 0.00406027953462951 0.011560242140207 0.0198830409356725 0.0452801519468186
chr_21 800001 810000 0.105257207461843 0.0861327443914914 -0.0021355285134812 0.138577451966844 0.0134128166915053 0.0719801073157964 0.0217109946288746 0.0468010279994588 0.070310566691413 0.0781012911907011
chr_21 810001 820000 0.110113634141094 0.0687902478947255 0.0194049787492412 0.120136835391662 0.0392922196200884 0.0791580261778938 0.041957695546639 -0.000203174603174539 0.0805455993628037 0.0870948498707497
chr_21 820001 830000 0.0577973701066273 0.0435805468780129 0.0299920535815643 0.0594023132883237 0.00516055045871555 0.0374571822589974 0.0233000935876334 -0.0220983950088107 0.0575957313245448 0.0731808979397405
chr_21 830001 840000 0.0550430854496452 0.000168031926065959 -0.00781965480803093 0.0862433862433862 0.0101547865523021 0.0244372701999821 -0.00458647728953987 -0.0188282472613457 0.0402476780185756 0.0666313652810873
chr_21 840001 850000 0.0874361929853449 0.0248428248794481 0.00785075547332725 0.107743507458252 -0.00650268589199876 0.0775046058064928 0.0522325189553497 -0.00258342303552217 0.0366088631984586 0.112033475062428
chr_21 850001 860000 0.0433633992129813 0.0423446184941889 0.00281314776428776 0.0877896913705127 0.0025701858442071 0.022890287164349 0.0142614997954295 -0.0227638253123841 0.0230391724705399 0.0661820863290405
chr_21 860001 870000 0.0732955177399623 0.062325836963774 -0.0109824561403509 0.0542202240282823 0.0434175763920043 0.0628625387832188 5.06431682366637e-05 0.044588432925366 0.0543043043043041 0.0609223023229203
chr_21 870001 880000 0.0393054760541881 0.0777793346099357 -0.00316688128964548 0.0704774378644712 0.0271808341292582 0.045220063659313 0.0143498476831809 0.0521394582384417 0.0473653049141505 0.0923635338478345
chr_21 880001 890000 0.0749058025621704 0.0554604409857329 0.0142385896603938 0.0987109529458284 0.0402435795604977 0.0989670316075958 0.0661061655126938 0.0271750152098966 0.0238592824799722 0.0951064639544899
chr_21 890001 9e+05 0.0746261314443132 0.0380666293298034 0.0227314882608483 0.0749427347873718 0.0570959129184637 0.111839947523778 0.0229661346827559 0.0243547583457898 0.0556180009158653 0.10204766700235
chr_21 900001 910000 0.0802461130563841 0.103454838237447 0.0350781871190033 0.0921347982751491 0.0748096656736179 0.0638789078095435 0.0377358490566038 0.0463024404630243 0.0689549259003303 0.091484746711447
chr_21 910001 920000 0.0608685804880811 0.124954402859853 0.00532157427405822 0.0720754990399595 0.0686205768241946 0.0584031039411883 0.0118530962714078 0.0684369904495692 0.0588397409397824 0.0539619300575477
chr_21 920001 930000 0.0537502051534547 0.142236072637735 0.000827664399092987 0.0658243237375711 0.0345821325648414 0.0296054125232711 0.0258980785296574 0.0489696635917205 0.0888996711413014 0.0538577626862856
chr_21 930001 940000 0.058315891649225 0.0886770378802251 0.0011495897729441 0.0539736000544329 0.0454965265229089 0.0691302161890398 0.0294663964876731 0.0356999598876854 0.0519468947696694 0.0582165346333536
chr_21 940001 950000 0.0927166266481317 0.145673827128086 0.072058000946603 0.141045512188248 0.0310640653106405 0.0227628396642481 0.0423692174664937 0.0215977505218307 0.0790722393045591 0.0715437009306921
chr_21 950001 960000 0.130555019615409 0.184156153528282 0.10813627254509 0.170150053590568 0.0507233945216448 0.0166704554065318 0.041106845809341 0.0582513193552987 0.0907199334165626 0.0643001712595361
chr_21 960001 970000 0.136956945256186 0.153938239030587 0.112844217151849 0.142266275085658 0.0814920786308482 0.0487283607608463 0.0410020281751904 0.0420027966010541 0.0831556503198293 0.0381242647845148
chr_21 970001 980000 0.132544405682103 0.164951013589778 0.120962272149216 0.144797283802676 0.0457483561796501 0.0599094392197841 0.0362756295208571 0.0529522543480667 0.0307864539602575 0.0861709520500346
chr_21 980001 990000 0.0862855138547878 0.107922062769805 0.115174471992654 0.125486939154852 0.0470330872299698 0.0774110032362459 0.0417789120468831 0.0816568047337278 0.0877603449857784 0.0706632711588316
chr_21 990001 1e+06 0.0974295190713101 0.100464869812366 0.0862825492734859 0.122691105427678 0.0581221259758314 0.0757806163828062 0.0482406047751129 0.0586443476528028 0.0684299643837216 0.0875875875875876
chr_21 1000001 1010000 0.12128418549346 0.12478093235191 0.102343282770619 0.136347946151191 0.0525446775446775 0.0400944901998339 0.063955080799781 0.0488495898736492 0.0428867647802558 0.0705103729158713
chr_21 1010001 1020000 0.0694798670685525 0.102050651822935 0.00316161839487084 0.150408705293829 0.0135408757276638 -0.00283311199645842 0.0179075014100395 0.0116512542066118 0.0427657873701039 0.0729287004946829
chr_21 1020001 1030000 0.0645271091660587 0.0293290904269425 -0.028012668250198 0.0973196881091618 0.0167692122089518 0.02659069325736 0 -0.023884272083718 0.100719424460432 0.0599150458305389
chr_21 1030001 1040000 0.115399730039127 0.0621905998832984 0.00763554700032076 0.109116623150566 0.0601978989581972 0.0545236550897262 0.0397276334776335 0.0425812568272222 0.0872539872939713 0.0582655826558266
chr_21 1040001 1050000 0.057057739402661 0.0543946932006634 0.0151779717931499 0.113600657433592 -0.0045146726862304 0.0179036179036181 0.00545215266027455 -0.00786261121456655 0.0211788087696416 0.0489508519926772
chr_21 1050001 1060000 0.0884385218088716 0.101623168097156 0.0402906776745787 0.0937418852246169 0.0392539579266971 0.0287171229200214 0.00667840892411564 -0.00233988501136517 0.0249930381509329 0.0290104017558926
chr_21 1060001 1070000 0.105848744549692 0.0994479433947594 0.0483178150217257 0.132811900927843 0.00277538520432563 0.0493123416576187 -0.00215940321947383 0.0264233437886132 0.0417147251057285 0.0572504708097928
chr_21 1070001 1080000 0.0611013023073326 0.10427372387804 0.0455364345254101 0.117837533436576 0.0300149142431022 0.0770762968736469 0.0542113077324345 0.0777468849758005 0.0589003681273009 0.102255639097744
chr_21 1080001 1090000 0.0534509149099005 0.084773153162446 0.0285958485958485 0.0680685358255451 0.0100717439293598 0.0348748748748748 0.0159634604079049 0.0648560844674234 0.0140682123189412 0.0621388987147742
chr_21 1090001 1100000 0.0848972647559219 0.106743356314834 0.0283529774285495 0.0812069119885398 0.0286502476152489 0.0188197170810744 0.0285928534167971 0.0155111048942354 0.0439721743570106 0.0278417385284514
chr_21 1100001 1110000 0.0627372705569254 0.0675237220691767 -0.01442026508678 0.0654092337991896 0.0397455278407659 0.0324255972542112 0.0194328772556017 0.0282677424430998 0.0386326674644819 0.0344329083979499
chr_21 1110001 1120000 0.0538894808951135 0.125771180746442 -0.0216840019811788 0.10159368911884 0.0636266797771222 0.0145889387144992 0.0241413746689245 0.0806692125841062 0.0848267622461172 0.0409336419753087
chr_21 1120001 1130000 0.101894155720541 0.12100555958424 0.00800265563556535 0.125911772288188 0.0109411910978491 0.0365977634700102 0.0235394988113333 0.0503775433742579 0.0303756994404477 0.0605108764328911
chr_21 1130001 1140000 0.0924491008524621 0.117654199594547 0.0338455522971651 0.138432717806486 0.0125554611535921 0.0386305082726474 0.0103914544809113 0.0803682690475144 0.0457685664939552 0.0666056166056167
chr_21 1140001 1150000 0.110464881457248 0.106451959205582 0.0418425232584525 0.137480190174327 0.00879469434832758 0.0631183409436835 0.0113972987899783 0.0683683908476184 0.0239396304970076 0.119101123595506
chr_21 1150001 1160000 0.0793876262626262 0.0424071665944227 0.0327858361774745 0.118898651047213 -0.00758090065625705 0.0249788762146177 0.00520046971984578 0.00381616061058554 0.049650043744532 0.069851610568223
chr_21 1160001 1170000 0.0757507167647503 0.0930361154311388 0.0339399408432347 0.0948777171687389 0.0204315886134068 0.0480097234883013 0.0201224846894138 0.0493968739381583 0.0364512931422907 0.0668766466591391
chr_21 1170001 1180000 0.0584960667521174 0.0427045793565931 0.0182944553448152 0.0918337581960457 0.0192345245069322 0.0257724495410189 0.0365518356784732 0.0217094709066102 0.0402075226977953 0.0679646734024254
chr_21 1180001 1190000 0.078076213148407 0.0530530530530529 0.0531669962979867 0.0868033537659408 0.0575607454588346 0.0258308124691596 0.0509447608715307 0.0553974063530793 0.0715964129861411 0.0256988676574662
chr_21 1190001 1200000 0.0880783886771912 0.0432554558420741 0.0405740309256513 0.0695102118907541 0.0449677497870269 0.0319464124694063 0.0124650762948633 0.0508718292359455 0.0595269267696603 0.0482355511854038
chr_21 1200001 1210000 0.0490861275476659 0.0860451298207797 0.104082634640079 0.0644777832431546 0.0276938569989928 0.0265707254773697 0.0184089414858645 0.0979604693282937 0.051292671982327 0.067610953729934
chr_21 1210001 1220000 0.0575993430016611 0.0582058205820583 0.0926922032056506 0.0892779939472547 0.0447126277338512 0.0622782981796555 0.0216617738635353 0.108150165337483 0.0419619285813534 0.0819937694704049
chr_21 1220001 1230000 0.0643713763799539 0.0727611940298507 0.0780248603033412 0.108074182053774 -0.00091383110251031 0.077572438968743 0.0304182509505704 0.0791253057114083 0.0349712262062859 0.115366629255518
chr_21 1230001 1240000 0.0730567602692718 0.0525024179694832 0.0547793452703926 0.0861982397070117 -0.00121292314477883 0.0452426303854875 0.026126024087288 0.0366537529409683 0.04723564143854 0.0912989544568492
chr_21 1240001 1250000 0.0733469830181862 0.0675505802336813 0.113748055987558 0.104722607846162 0.0205533326493622 0.0605487228003785 0.0226017943409249 0.0689301767177639 0.0517354936442073 0.0857026571312285
chr_21 1250001 1260000 0.125592788555751 0.134796112613967 0.0860319989377947 0.149912441217559 0.0158945727076102 0.0770158179012346 0.0045766590389017 0.0786653738097013 0.0471896603546739 0.0951265343973448
chr_21 1260001 1270000 0.0974463168798055 0.0586145173786434 0.0531018891060275 0.132076398094958 0.007911829740188 0.0301676514387279 0.0191371267068478 0.0175521078200909 0.0409458458168228 0.0712977730521591
chr_21 1270001 1280000 0.157052435805136 0.0951065211154899 0.119316906781563 0.168993333625078 0.0189461219656603 0.0574501473571402 0.0164240388204553 0.0312390247509196 0.0273426925010636 0.102677527827228
chr_21 1280001 1290000 0.120727336305621 0.0891240303791995 0.116823631756118 0.119555799621698 0.0316636220876199 0.0647200437177839 0.0100111234705228 0.0326872274738215 0.0338776276276276 0.0689397531502793
chr_21 1290001 1300000 0.0855355688800058 0.0550382043935053 0.0438933812518717 0.136541275397751 0.00283707734523975 0.0453159041394336 0.0249480249480248 0.00762066045723964 0.048853393115688 0.0774862585397335
chr_21 1300001 1310000 0.0736312557167124 -0.000768707034767502 0.0223502739467221 0.0996147827133743 0.00746919637989307 0.0436654366543665 0.0534979423868313 0.0219720934794869 0.0324622708396638 0.0868534783214833
chr_21 1310001 1320000 0.11235632183908 0.0134742525106948 0.0458828471972152 0.14810466286481 0.0167884757970553 0.0112749349522985 0.00896792825657389 0.00951125584761292 0.0719639420642154 0.0491480073229124
chr_21 1320001 1330000 0.0562631478294129 0.0150659133709983 0.0426229508196723 0.0640320931936972 0.0370211344878584 0.035421888053467 0.0559231688263947 0.0232929094286027 0.040096618357488 0.0791481953806603
chr_21 1330001 1340000 0.06963960447567 0.0322261763542903 0.0219384793964018 0.0765499687845174 0.0341213846598175 0.0369972977269114 0.0357936208558616 0.0136758235224165 0.0315232114271641 0.0856485379132291
chr_21 1340001 1350000 0.10944609297725 0.0811560437122095 0.0421754271411471 0.143495422860502 0.0434403783918347 0.0697463768115941 0.0534458509142054 0.0292296891952263 0.0630885122410546 0.102410448477864
chr_21 1350001 1360000 0.0514835563855173 0.0210779154184546 0.0715006123478137 0.0780734550252915 0.0157924421883812 0.035755280073462 0.015674170902929 0.0422733408000919 0.0140415140415141 0.0533793216720045
chr_21 1360001 1370000 0.0978315438306693 0.0871206080901503 0.035308972073678 0.119102742192725 0.0349110439744881 0.0400849727533019 0.0345117845117846 0.0683405483405485 0.105322763306908 0.0791716721011383
chr_21 1370001 1380000 0.116895715440582 0.10283568706568 0.0733563470892828 0.148032673303432 0.050419032170857 0.0407482867197629 0.0259432845713202 0.0983528854129637 0.0969419782979104 0.0577760859451001
