chr pos posright MDS1 MDS2 MDS3
chr_12 3036295 3044222 -0.177579568308442 0.0100046248144462 -0.0159325832795403
chr_12 3044229 3056275 -0.190326483176016 0.0022750346686296 -0.0177914665135635
chr_12 3056288 3065504 -0.1832326778113 0.00272828184492073 -0.0226476124365174
chr_12 3065515 3073840 -0.190984427236225 0.00755758890086349 -0.00973858963737172
chr_12 3073842 3081973 -0.192105568649018 0.00481420840814957 -0.0377371642531004
chr_12 3081981 3089464 -0.17635796792434 1.17842820367368e-05 -0.0601047865680476
chr_12 3089476 3097623 -0.18659320914011 -0.000153429225978777 0.00767714378356543
chr_12 3097628 3105367 -0.191183335064197 0.0039718479733174 -0.0623747925720938
chr_12 3105368 3112514 -0.187836710277913 0.00305439489087588 -0.0321683550559488
chr_12 3112516 3121387 -0.175343561601262 0.00892282473050028 -0.0203423859103065
chr_12 3121388 3132341 -0.194413372119411 0.0104456300651886 -0.125447169369983
chr_12 3132342 3141331 -0.190226163192871 0.00580731517884682 -0.00249843491973914
chr_12 3141333 3148799 -0.18725304033069 0.00272443207450824 0.0343560287889823
chr_12 3148801 3157140 -0.177013934311286 0.00619910063809857 0.00789984934548487
chr_12 3157150 3165093 -0.188330977792812 -0.00594235690995796 0.00933950735820226
chr_12 3165101 3173388 -0.192341900665155 0.00541702089460428 -0.030056255239571
chr_12 3173390 3181219 -0.180055680582988 0.000626447546286384 0.0409294937720089
chr_12 3181228 3189229 -0.174838315951344 -0.0025649045389269 0.036188097371579
chr_12 3189233 3197653 -0.18121479087758 0.00249477361374106 0.0420408257509489
chr_12 3197654 3206742 -0.182631365554181 0.00254853755281137 0.0214091110324983
chr_12 3206743 3215044 -0.178975798032651 -0.00266450334814622 0.0330071282750149
chr_12 3215053 3223079 -0.182823868808303 0.0087767419858129 -0.0176010124890035
chr_12 3223087 3231762 -0.187434465825261 0.00418048194980437 0.020671649002202
chr_12 3231763 3239382 -0.175953317024603 0.0124521452788718 0.0498193721201679
chr_12 3239396 3247203 -0.188879267374789 0.00429150806118562 0.0137943168103725
chr_12 3247205 3256836 -0.181581092883283 -0.00177741000260398 0.0242192233516367
chr_12 3256839 3264816 -0.186114007024732 0.000149270727883206 0.0467502457975024
chr_12 3264838 3272731 -0.185432300000935 0.0061444079570779 0.0442715435084393
chr_12 3272751 3280979 -0.182111175527037 0.0115360231916237 0.0273396383036349
chr_12 3280993 3289860 -0.18938080438188 -0.00541188865018412 -0.0149071012430768
chr_12 3289871 3297836 -0.170797648301357 0.003615731847572 0.011507346563511
chr_12 3297837 3306084 -0.185394381070347 0.00555524215289711 -0.000911426629788229
chr_12 3306086 3313734 -0.179204200151588 0.00652023705068784 0.0522441788124927
chr_12 3313737 3321664 -0.176276381669475 0.00363404622355669 0.0431077689953174
chr_12 3321684 3330378 -0.181651426653539 0.00476202950283768 0.0184396306489573
chr_12 3330379 3337416 -0.184491141390956 -0.00112360965040668 -0.0559956342198821
chr_12 3337417 3345780 -0.188512026898304 0.00568324201697888 -0.0306638803113618
chr_12 3345782 3353174 -0.194940427003412 0.00977853174115574 -0.0691315120747818
chr_12 3353175 3361596 -0.182390893588875 0.00829281904658314 -0.080305622945336
chr_12 3361599 3369261 -0.182425868135831 0.0138644798193469 -0.0740837389337982
chr_12 3369347 3376496 -0.189647678101093 0.00217673094359601 -0.072774328571182
chr_12 3376497 3383366 -0.191550718502124 0.0109488120024348 -0.08197195964528
chr_12 3383394 3391190 -0.18317259474647 0.00824607504213554 -0.074863436323007
chr_12 3391196 3399241 -0.176255799030418 0.0154895899848073 -0.102506343817271
chr_12 3399289 3407084 -0.19507687969786 0.0148945386653326 -0.125661809767004
chr_12 3407085 3416296 -0.178270886240592 0.0105201867668266 -0.0547841688680775
chr_12 3416305 3425600 -0.190226173452248 0.0208684280350886 -0.11537560819789
chr_12 3425603 3433609 -0.18708865344428 0.00152523551283461 -0.0223010655334734
chr_12 3433611 3441838 -0.189987778714985 0.00918600847900198 -0.0185229626596987
chr_12 3441845 3448968 -0.184573598194281 0.00436724530929991 0.0363335690859816
chr_12 3448981 3456601 -0.181134188891729 0.00474970058123502 -0.0243534126727107
chr_12 3456607 3464606 -0.182985899728199 0.0158761328274809 -0.0666759638033237
chr_12 3464609 3472961 -0.187342906350994 0.0130786129926543 -0.0832988277428401
chr_12 3472964 3480619 -0.190047749312771 0.01081411942464 -0.0835680702153227
chr_12 3480631 3488219 -0.188044831651193 0.0106591321387445 -0.0803564760164731
chr_12 3488221 3496135 -0.177826122394871 0.010898663407392 -0.106215563104873
chr_12 3496150 3502992 -0.184060663414035 0.00773433979582667 -0.00624516137257259
chr_12 3502997 3510564 -0.184278915201201 0.0115788078224694 -0.0272396152380468
chr_12 3510570 3518263 -0.193306079542739 0.0130654225217493 -0.0788830070334791
chr_12 3518265 3525946 -0.169224536370696 0.00291038285065176 -0.0276304345176022
chr_12 3525958 3533814 -0.188958958610514 0.00366121612896301 0.0304925351827309
chr_12 3533820 3542518 -0.184930099881114 0.00949616046422949 -0.0359863125075783
chr_12 3542530 3552190 -0.188907299320231 0.00460672508233265 0.0297294226136341
chr_12 3552199 3560729 -0.174840073016716 0.0134699888722784 -0.0983280464728938
chr_12 3560732 3569188 -0.170871892621567 0.0163714153188695 -0.0682233749623777
chr_12 3569198 3576884 -0.187567575557169 0.0206059840206078 -0.110827907815899
chr_12 3576889 3584890 -0.193846861364042 0.0136284742675929 -0.0589123195522318
chr_12 3584902 3594643 -0.191228599268601 0.0212125837201048 -0.129192888321537
chr_12 3594656 3604019 -0.188418316610478 0.0158540081017126 -0.0762683901848563
chr_12 3604020 3614150 -0.189836125163111 0.0153070932359495 -0.0916543748317165
chr_12 3614166 3623609 -0.173859319572072 0.0193139662141169 -0.0680923996238603
chr_12 3623619 3633150 -0.188947140064276 0.0068301398406596 -0.0993666294692488
chr_12 3633177 3641571 -0.179728550244865 0.00816038896380118 -0.104913134094227
chr_12 3641577 3650212 -0.189201442503943 -0.00418458047930439 -0.0307597320245444
chr_12 3650215 3659016 -0.184673571208524 -0.000432417446686041 -0.000487576700539878
chr_12 3659023 3667411 -0.186060565292311 0.00544390838617381 0.010739940969901
chr_12 3667440 3676489 -0.178816941705717 0.000290860580275104 -0.0147029515817592
chr_12 3676492 3685357 -0.186270937962359 0.0127755461564153 -0.0142343611930678
chr_12 3685363 3693745 -0.183984423870415 0.00364507473921998 0.0148449943189872
chr_12 3693746 3702801 -0.192083405344296 0.0118620150372571 -0.0890201021124152
chr_12 3702996 3710259 -0.190558692722435 0.000551866951380084 -0.0591391797036899
chr_12 3710273 3718404 -0.195179147330663 0.00996255062902238 -0.0662410676205579
chr_12 3718410 3724824 -0.193771315382227 0.00777400350930957 -0.086068617588959
chr_12 3724826 3732140 -0.185404051888093 0.0079482756780132 -0.014612852237514
chr_12 3732143 3739398 -0.190418438869445 0.00826796941292873 -0.103347726245781
chr_12 3739399 3746550 -0.187581150267034 0.0155385152349988 -0.0654677621078338
chr_12 3746553 3753208 -0.187631211729129 -0.000325063166338874 0.0376261313645939
chr_12 3753222 3760794 -0.192092961223649 0.00902325685724147 -0.0589512901411559
chr_12 3760798 3767995 -0.194852398322763 0.00373341052790027 -0.108334469938252
chr_12 3767997 3776017 -0.192084790836994 0.0088756409185215 -0.112703956863069
chr_12 3776043 3782715 -0.191734137868181 0.00891318166415661 -0.0534211080640214
chr_12 3782717 3790031 -0.188039362871108 0.0113175020958464 -0.145821201552196
